14:15:18 [INFO] mysql: [MySQL] 创建连接池...
14:15:19 [INFO] mysql: [MySQL] 连接池就绪，表结构已检查
14:15:40 [INFO] mysql: [MySQL] 创建连接池...
14:15:40 [INFO] mysql: [MySQL] 连接池就绪，表结构已检查
14:15:53 [INFO] mysql: [MySQL] 创建连接池...
14:15:53 [INFO] mysql: [MySQL] 连接池就绪，表结构已检查
14:16:15 [INFO] mysql: [MySQL] 创建连接池...
14:16:15 [INFO] mysql: [MySQL] 连接池就绪，表结构已检查
14:16:15 [INFO] migrate: [迁移] scan_results.json 不存在，跳过
14:16:15 [INFO] migrate: [迁移] backtest_results.json 不存在，跳过
14:16:15 [INFO] migrate: [迁移] schedule_config: enabled=True
14:16:15 [INFO] migrate: [迁移] 全部完成
14:16:15 [INFO] web_app: [App] MySQL 就绪，已恢复扫描数据
14:16:15 [INFO] web_app: [App] 调度器已启动
14:16:15 [INFO] web_app: [调度器] 启动
14:28:16 [DEBUG] strategies: [主力建仓] 603566 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 688772 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 688772 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002487 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002487 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 300940 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 300940 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 600429 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 600429 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002448 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002448 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 688600 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 688600 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002237 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002237 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002130 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002130 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 688518 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 688518 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002170 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002170 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 000988 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 000988 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 600195 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 600195 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 000547 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 000547 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002755 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002755 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002824 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002824 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 000600 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 000600 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 688136 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 688136 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 301155 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 301155 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 300573 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 300573 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 688049 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 688049 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 603358 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 603358 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 600389 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 600389 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 600867 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 600867 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 688099 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 688099 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 600143 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 600143 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 600549 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 600549 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 000803 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 000803 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002171 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002171 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002384 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002384 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002957 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 002957 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 688006 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 688006 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 603162 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 603162 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 001389 验证通过 | 验证通过 | 来源: cache
14:28:16 [DEBUG] strategies: [主力建仓] 001389 验证通过 | 验证通过 | 来源: cache
