日期,总资产(元),累计收益率,每日收益率
2022-06-22,921256.64,-7.8743%,0.0000%
2022-06-23,921256.64,-7.8743%,0.0000%
2022-06-24,921256.64,-7.8743%,0.0000%
2022-06-27,921256.64,-7.8743%,0.0000%
2022-06-28,921256.64,-7.8743%,0.0000%
2022-06-29,921256.64,-7.8743%,0.0000%
2022-06-30,921256.64,-7.8743%,0.0000%
2022-07-01,921256.64,-7.8743%,0.0000%
2022-07-04,921256.64,-7.8743%,0.0000%
2022-07-05,921256.64,-7.8743%,0.0000%
2022-07-06,921256.64,-7.8743%,0.0000%
2022-07-07,921256.64,-7.8743%,0.0000%
2022-07-08,921256.64,-7.8743%,0.0000%
2022-07-11,921256.64,-7.8743%,0.0000%
2022-07-12,921256.64,-7.8743%,0.0000%
2022-07-13,921256.64,-7.8743%,0.0000%
2022-07-14,921256.64,-7.8743%,0.0000%
2022-07-15,921256.64,-7.8743%,0.0000%
2022-07-18,921256.64,-7.8743%,0.0000%
2022-07-19,921256.64,-7.8743%,0.0000%
2022-07-20,921256.64,-7.8743%,0.0000%
2022-07-21,921256.64,-7.8743%,0.0000%
2022-07-22,921256.64,-7.8743%,0.0000%
2022-07-25,921256.64,-7.8743%,0.0000%
2022-07-26,921256.64,-7.8743%,0.0000%
2022-07-27,921256.64,-7.8743%,0.0000%
2022-07-28,921256.64,-7.8743%,0.0000%
2022-07-29,921256.64,-7.8743%,0.0000%
2022-08-01,921256.64,-7.8743%,0.0000%
2022-08-02,921256.64,-7.8743%,0.0000%
2022-08-03,921256.64,-7.8743%,0.0000%
2022-08-04,921256.64,-7.8743%,0.0000%
2022-08-05,921256.64,-7.8743%,0.0000%
2022-08-08,919630.70,-8.0369%,-0.1765%
2022-08-09,917804.70,-8.2195%,-0.1986%
2022-08-10,913156.70,-8.6843%,-0.5064%
2022-08-11,921954.70,-7.8045%,0.9635%
2022-08-12,923199.70,-7.6800%,0.1350%
2022-08-15,919298.70,-8.0701%,-0.4226%
2022-08-16,918053.70,-8.1946%,-0.1354%
2022-08-17,920543.70,-7.9456%,0.2712%
2022-08-18,916559.70,-8.3440%,-0.4328%
2022-08-19,917887.70,-8.2112%,0.1449%
2022-08-22,919381.70,-8.0618%,0.1628%
2022-08-23,915812.70,-8.4187%,-0.3882%
2022-08-24,923199.70,-7.6800%,0.8066%
2022-08-25,935566.70,-6.4433%,1.3396%
2022-08-26,935732.70,-6.4267%,0.0177%
2022-08-29,935317.70,-6.4682%,-0.0444%
2022-08-30,933823.70,-6.6176%,-0.1597%
2022-08-31,941708.70,-5.8291%,0.8444%
2022-09-01,938750.87,-6.1249%,-0.3141%
2022-09-02,938750.87,-6.1249%,0.0000%
2022-09-05,938750.87,-6.1249%,0.0000%
2022-09-06,938750.87,-6.1249%,0.0000%
2022-09-07,938750.87,-6.1249%,0.0000%
2022-09-08,933378.67,-6.6621%,-0.5723%
2022-09-09,934818.67,-6.5181%,0.1543%
2022-09-13,939918.67,-6.0081%,0.5456%
2022-09-14,933438.67,-6.6561%,-0.6894%
2022-09-15,924618.67,-7.5381%,-0.9449%
2022-09-16,921078.67,-7.8921%,-0.3829%
2022-09-19,922262.01,-7.7738%,0.1285%
2022-09-20,922262.01,-7.7738%,0.0000%
2022-09-21,922262.01,-7.7738%,0.0000%
2022-09-22,922262.01,-7.7738%,0.0000%
2022-09-23,922262.01,-7.7738%,0.0000%
2022-09-26,922262.01,-7.7738%,0.0000%
2022-09-27,940662.09,-5.9338%,1.9951%
2022-09-28,944501.09,-5.5499%,0.4081%
2022-09-29,955567.09,-4.4433%,1.1716%
2022-09-30,958812.09,-4.1188%,0.3396%
2022-10-10,959142.09,-4.0858%,0.0344%
2022-10-11,961859.09,-3.8141%,0.2833%
2022-10-12,960154.09,-3.9846%,-0.1773%
2022-10-13,959197.09,-4.0803%,-0.0997%
2022-10-14,1004099.09,0.4099%,4.6812%
2022-10-17,1002753.73,0.2754%,-0.1340%
2022-10-18,1000671.04,0.0671%,-0.2077%
2022-10-19,1003323.04,0.3323%,0.2650%
2022-10-20,1033668.04,3.3668%,3.0244%
2022-10-21,1030540.04,3.0540%,-0.3026%
2022-10-24,1034671.04,3.4671%,0.4009%
2022-10-25,1029367.04,2.9367%,-0.5126%
2022-10-26,1029503.04,2.9503%,0.0132%
2022-10-27,1030965.04,3.0965%,0.1420%
2022-10-28,1034671.04,3.4671%,0.3595%
2022-10-31,1034416.04,3.4416%,-0.0246%
2022-11-01,1033430.04,3.3430%,-0.0953%
2022-11-02,1034104.08,3.4104%,0.0652%
2022-11-03,1032148.08,3.2148%,-0.1891%
2022-11-04,1068892.08,6.8892%,3.5600%
2022-11-07,1062727.08,6.2727%,-0.5768%
2022-11-08,1049458.08,4.9458%,-1.2486%
2022-11-09,1031978.08,3.1978%,-1.6656%
2022-11-10,1017214.08,1.7214%,-1.4307%
2022-11-11,1054540.08,5.4540%,3.6694%
2022-11-14,1075042.08,7.5042%,1.9442%
2022-11-15,1097057.25,9.7057%,2.0478%
2022-11-16,1087490.25,8.7490%,-0.8721%
2022-11-17,1085167.25,8.5167%,-0.2136%
2022-11-18,1069335.25,6.9335%,-1.4589%
2022-11-21,1062237.25,6.2237%,-0.6638%
2022-11-22,1062724.25,6.2724%,0.0458%
2022-11-23,1057825.25,5.7825%,-0.4610%
2022-11-24,1054019.15,5.4019%,-0.3598%
2022-11-25,1053843.15,5.3843%,-0.0167%
2022-11-28,1052960.15,5.2960%,-0.0838%
2022-11-29,1066672.15,6.6672%,1.3022%
2022-11-30,1067566.15,6.7566%,0.0838%
2022-12-01,1079128.15,7.9128%,1.0830%
2022-12-02,1080517.28,8.0517%,0.1287%
2022-12-05,1084828.56,8.4829%,0.3990%
2022-12-06,1083349.96,8.3350%,-0.1363%
2022-12-07,1083349.96,8.3350%,0.0000%
2022-12-08,1083349.96,8.3350%,0.0000%
2022-12-09,1083349.96,8.3350%,0.0000%
2022-12-12,1083349.96,8.3350%,0.0000%
2022-12-13,1083349.96,8.3350%,0.0000%
2022-12-14,1083349.96,8.3350%,0.0000%
2022-12-15,1083349.96,8.3350%,0.0000%
2022-12-16,1083349.96,8.3350%,0.0000%
2022-12-19,1083349.96,8.3350%,0.0000%
2022-12-20,1083349.96,8.3350%,0.0000%
2022-12-21,1083349.96,8.3350%,0.0000%
2022-12-22,1083349.96,8.3350%,0.0000%
2022-12-23,1083349.96,8.3350%,0.0000%
2022-12-26,1083349.96,8.3350%,0.0000%
2022-12-27,1083349.96,8.3350%,0.0000%
2022-12-28,1083349.96,8.3350%,0.0000%
2022-12-29,1083349.96,8.3350%,0.0000%
2022-12-30,1083349.96,8.3350%,0.0000%
2023-01-03,1083349.96,8.3350%,0.0000%
2023-01-04,1083349.96,8.3350%,0.0000%
2023-01-05,1083349.96,8.3350%,0.0000%
2023-01-06,1083349.96,8.3350%,0.0000%
2023-01-09,1083349.96,8.3350%,0.0000%
2023-01-10,1083349.96,8.3350%,0.0000%
2023-01-11,1083349.96,8.3350%,0.0000%
2023-01-12,1083349.96,8.3350%,0.0000%
2023-01-13,1083349.96,8.3350%,0.0000%
2023-01-16,1083349.96,8.3350%,0.0000%
2023-01-17,1083349.96,8.3350%,0.0000%
2023-01-18,1083349.96,8.3350%,0.0000%
2023-01-19,1083349.96,8.3350%,0.0000%
2023-01-20,1083349.96,8.3350%,0.0000%
2023-01-30,1083349.96,8.3350%,0.0000%
2023-01-31,1083349.96,8.3350%,0.0000%
2023-02-01,1083349.96,8.3350%,0.0000%
2023-02-02,1083349.96,8.3350%,0.0000%
2023-02-03,1083349.96,8.3350%,0.0000%
2023-02-06,1083349.96,8.3350%,0.0000%
2023-02-07,1083349.96,8.3350%,0.0000%
2023-02-08,1083349.96,8.3350%,0.0000%
2023-02-09,1083349.96,8.3350%,0.0000%
2023-02-10,1083349.96,8.3350%,0.0000%
2023-02-13,1083349.96,8.3350%,0.0000%
2023-02-14,1083349.96,8.3350%,0.0000%
2023-02-15,1083349.96,8.3350%,0.0000%
2023-02-16,1083349.96,8.3350%,0.0000%
2023-02-17,1083349.96,8.3350%,0.0000%
2023-02-20,1083349.96,8.3350%,0.0000%
2023-02-21,1083349.96,8.3350%,0.0000%
2023-02-22,1083349.96,8.3350%,0.0000%
2023-02-23,1083349.96,8.3350%,0.0000%
2023-02-24,1083349.96,8.3350%,0.0000%
2023-02-27,1083349.96,8.3350%,0.0000%
2023-02-28,1083349.96,8.3350%,0.0000%
2023-03-01,1083349.96,8.3350%,0.0000%
2023-03-02,1083349.96,8.3350%,0.0000%
2023-03-03,1083349.96,8.3350%,0.0000%
