日期,总资产(元),累计收益率,每日收益率
2025-01-06,990323.68,-0.9676%,0.0000%
2025-01-07,990323.68,-0.9676%,0.0000%
2025-01-08,990323.68,-0.9676%,0.0000%
2025-01-09,990323.68,-0.9676%,0.0000%
2025-01-10,990323.68,-0.9676%,0.0000%
2025-01-13,990323.68,-0.9676%,0.0000%
2025-01-14,990323.68,-0.9676%,0.0000%
2025-01-15,988443.36,-1.1557%,-0.1899%
2025-01-16,985476.36,-1.4524%,-0.3002%
2025-01-17,987362.36,-1.2638%,0.1914%
2025-01-20,991962.36,-0.8038%,0.4659%
2025-01-21,989869.36,-1.0131%,-0.2110%
2025-01-22,982877.36,-1.7123%,-0.7064%
2025-01-23,984878.36,-1.5122%,0.2036%
2025-01-24,982739.36,-1.7261%,-0.2172%
2025-01-27,981543.36,-1.8457%,-0.1217%
2025-02-05,976506.36,-2.3494%,-0.5132%
2025-02-06,978553.36,-2.1447%,0.2096%
2025-02-07,982532.36,-1.7468%,0.4066%
2025-02-10,982302.36,-1.7698%,-0.0234%
2025-02-11,979381.36,-2.0619%,-0.2974%
2025-02-12,982693.36,-1.7307%,0.3382%
2025-02-13,991456.36,-0.8544%,0.8917%
2025-02-14,990812.36,-0.9188%,-0.0650%
2025-02-17,991548.36,-0.8452%,0.0743%
2025-02-18,988443.36,-1.1557%,-0.3131%
2025-02-19,990536.36,-0.9464%,0.2117%
2025-02-20,989133.36,-1.0867%,-0.1416%
2025-02-21,990559.36,-0.9441%,0.1442%
2025-02-24,992353.36,-0.7647%,0.1811%
2025-02-25,985108.36,-1.4892%,-0.7301%
2025-02-26,987523.36,-1.2477%,0.2452%
2025-02-27,994308.36,-0.5692%,0.6871%
2025-02-28,989667.72,-1.0332%,-0.4667%
2025-03-03,988541.72,-1.1458%,-0.1138%
2025-03-04,984818.72,-1.5181%,-0.3766%
2025-03-05,984628.72,-1.5371%,-0.0193%
2025-03-06,990153.72,-0.9846%,0.5611%
2025-03-07,999889.72,-0.0110%,0.9833%
2025-03-10,996380.72,-0.3619%,-0.3509%
2025-03-11,1004265.72,0.4266%,0.7914%
2025-03-12,995936.72,-0.4063%,-0.8294%
2025-03-13,1002858.72,0.2859%,0.6950%
2025-03-14,1021881.72,2.1882%,1.8969%
2025-03-17,1023629.36,2.3629%,0.1710%
2025-03-18,1021389.36,2.1389%,-0.2188%
2025-03-19,1021389.36,2.1389%,0.0000%
2025-03-20,1021837.36,2.1837%,0.0439%
2025-03-21,1021005.36,2.1005%,-0.0814%
2025-03-24,1024205.36,2.4205%,0.3134%
2025-03-25,1028237.36,2.8237%,0.3937%
2025-03-26,1030029.36,3.0029%,0.1743%
2025-03-27,1028721.07,2.8721%,-0.1270%
2025-03-28,1028721.07,2.8721%,0.0000%
2025-03-31,1028721.07,2.8721%,0.0000%
2025-04-01,1028721.07,2.8721%,0.0000%
2025-04-02,1028721.07,2.8721%,0.0000%
2025-04-03,1028721.07,2.8721%,0.0000%
2025-04-07,1028721.07,2.8721%,0.0000%
2025-04-08,1028721.07,2.8721%,0.0000%
2025-04-09,1028721.07,2.8721%,0.0000%
2025-04-10,1028721.07,2.8721%,0.0000%
2025-04-11,1028721.07,2.8721%,0.0000%
2025-04-14,1023963.28,2.3963%,-0.4625%
2025-04-15,1029358.28,2.9358%,0.5269%
2025-04-16,1025120.28,2.5120%,-0.4117%
2025-04-17,1026563.28,2.6563%,0.1408%
2025-04-18,1021172.88,2.1173%,-0.5251%
2025-04-21,1027782.88,2.7783%,0.6473%
2025-04-22,1036393.88,3.6394%,0.8378%
2025-04-23,1037471.88,3.7472%,0.1040%
2025-04-24,1039537.88,3.9538%,0.1991%
2025-04-25,1041486.88,4.1487%,0.1875%
2025-04-28,1037001.88,3.7002%,-0.4306%
2025-04-29,1034385.88,3.4386%,-0.2523%
2025-04-30,1037506.88,3.7507%,0.3017%
2025-05-06,1038255.88,3.8256%,0.0722%
2025-05-07,1049499.88,4.9500%,1.0830%
2025-05-08,1060687.88,6.0688%,1.0660%
2025-05-09,1059737.36,5.9737%,-0.0896%
2025-05-12,1064887.36,6.4887%,0.4860%
2025-05-13,1068717.36,6.8717%,0.3597%
2025-05-14,1067057.40,6.7057%,-0.1553%
2025-05-15,1067057.40,6.7057%,0.0000%
2025-05-16,1067057.40,6.7057%,0.0000%
2025-05-19,1067057.40,6.7057%,0.0000%
2025-05-20,1067057.40,6.7057%,0.0000%
2025-05-21,1067057.40,6.7057%,0.0000%
2025-05-22,1067057.40,6.7057%,0.0000%
2025-05-23,1067057.40,6.7057%,0.0000%
2025-05-26,1067057.40,6.7057%,0.0000%
2025-05-27,1067057.40,6.7057%,0.0000%
2025-05-28,1067057.40,6.7057%,0.0000%
2025-05-29,1067057.40,6.7057%,0.0000%
2025-05-30,1067057.40,6.7057%,0.0000%
2025-06-03,1067057.40,6.7057%,0.0000%
2025-06-04,1067057.40,6.7057%,0.0000%
2025-06-05,1067057.40,6.7057%,0.0000%
2025-06-06,1067057.40,6.7057%,0.0000%
2025-06-09,1067057.40,6.7057%,0.0000%
2025-06-10,1067057.40,6.7057%,0.0000%
2025-06-11,1067057.40,6.7057%,0.0000%
2025-06-12,1067057.40,6.7057%,0.0000%
2025-06-13,1067057.40,6.7057%,0.0000%
2025-06-16,1067057.40,6.7057%,0.0000%
2025-06-17,1067057.40,6.7057%,0.0000%
2025-06-18,1067057.40,6.7057%,0.0000%
2025-06-19,1067057.40,6.7057%,0.0000%
2025-06-20,1067057.40,6.7057%,0.0000%
2025-06-23,1064592.52,6.4593%,-0.2310%
2025-06-24,1068708.52,6.8709%,0.3866%
2025-06-25,1069268.30,6.9268%,0.0524%
2025-06-26,1069182.30,6.9182%,-0.0080%
2025-06-27,1065951.30,6.5951%,-0.3022%
2025-06-30,1065810.30,6.5810%,-0.0132%
2025-07-01,1064612.30,6.4612%,-0.1124%
2025-07-02,1066602.30,6.6602%,0.1869%
2025-07-03,1068434.30,6.8434%,0.1718%
2025-07-04,1071252.30,7.1252%,0.2638%
2025-07-07,1068756.30,6.8756%,-0.2330%
2025-07-08,1071733.30,7.1733%,0.2785%
2025-07-09,1074306.30,7.4306%,0.2401%
2025-07-10,1077812.30,7.7812%,0.3264%
2025-07-11,1082678.30,8.2678%,0.4515%
2025-07-14,1081411.21,8.1411%,-0.1170%
2025-07-15,1080151.21,8.0151%,-0.1165%
2025-07-16,1080154.21,8.0154%,0.0003%
2025-07-17,1080686.21,8.0686%,0.0493%
2025-07-18,1082751.21,8.2751%,0.1911%
2025-07-21,1083351.21,8.3351%,0.0554%
2025-07-22,1085549.21,8.5549%,0.2029%
2025-07-23,1085474.72,8.5475%,-0.0069%
2025-07-24,1085474.72,8.5475%,0.0000%
2025-07-25,1085474.72,8.5475%,0.0000%
2025-07-28,1085474.72,8.5475%,0.0000%
2025-07-29,1085474.72,8.5475%,0.0000%
2025-07-30,1085474.72,8.5475%,0.0000%
2025-07-31,1085474.72,8.5475%,0.0000%
2025-08-01,1085474.72,8.5475%,0.0000%
2025-08-04,1085474.72,8.5475%,0.0000%
2025-08-05,1085474.72,8.5475%,0.0000%
2025-08-06,1085474.72,8.5475%,0.0000%
2025-08-07,1085474.72,8.5475%,0.0000%
2025-08-08,1085474.72,8.5475%,0.0000%
2025-08-11,1085474.72,8.5475%,0.0000%
2025-08-12,1085474.72,8.5475%,0.0000%
2025-08-13,1085474.72,8.5475%,0.0000%
2025-08-14,1085474.72,8.5475%,0.0000%
2025-08-15,1085474.72,8.5475%,0.0000%
2025-08-18,1085474.72,8.5475%,0.0000%
2025-08-19,1085474.72,8.5475%,0.0000%
2025-08-20,1085474.72,8.5475%,0.0000%
2025-08-21,1085474.72,8.5475%,0.0000%
2025-08-22,1085474.72,8.5475%,0.0000%
2025-08-25,1085474.72,8.5475%,0.0000%
2025-08-26,1085474.72,8.5475%,0.0000%
2025-08-27,1085474.72,8.5475%,0.0000%
2025-08-28,1085474.72,8.5475%,0.0000%
2025-08-29,1085474.72,8.5475%,0.0000%
2025-09-01,1085474.72,8.5475%,0.0000%
2025-09-02,1085474.72,8.5475%,0.0000%
2025-09-03,1085474.72,8.5475%,0.0000%
2025-09-04,1085474.72,8.5475%,0.0000%
2025-09-05,1085474.72,8.5475%,0.0000%
2025-09-08,1085474.72,8.5475%,0.0000%
2025-09-09,1085474.72,8.5475%,0.0000%
2025-09-10,1085474.72,8.5475%,0.0000%
2025-09-11,1085474.72,8.5475%,0.0000%
2025-09-12,1085474.72,8.5475%,0.0000%
2025-09-15,1085474.72,8.5475%,0.0000%
2025-09-16,1085474.72,8.5475%,0.0000%
2025-09-17,1085474.72,8.5475%,0.0000%
2025-09-18,1085474.72,8.5475%,0.0000%
2025-09-19,1085474.72,8.5475%,0.0000%
2025-09-22,1085474.72,8.5475%,0.0000%
2025-09-23,1085474.72,8.5475%,0.0000%
2025-09-24,1085474.72,8.5475%,0.0000%
2025-09-25,1085474.72,8.5475%,0.0000%
2025-09-26,1085474.72,8.5475%,0.0000%
2025-09-29,1085474.72,8.5475%,0.0000%
2025-09-30,1085474.72,8.5475%,0.0000%
2025-10-09,1085474.72,8.5475%,0.0000%
2025-10-10,1085474.72,8.5475%,0.0000%
2025-10-13,1085474.72,8.5475%,0.0000%
2025-10-14,1085474.72,8.5475%,0.0000%
2025-10-15,1085474.72,8.5475%,0.0000%
2025-10-16,1085474.72,8.5475%,0.0000%
2025-10-17,1085474.72,8.5475%,0.0000%
2025-10-20,1085474.72,8.5475%,0.0000%
2025-10-21,1085474.72,8.5475%,0.0000%
2025-10-22,1085474.72,8.5475%,0.0000%
2025-10-23,1085474.72,8.5475%,0.0000%
2025-10-24,1085474.72,8.5475%,0.0000%
2025-10-27,1085474.72,8.5475%,0.0000%
2025-10-28,1085474.72,8.5475%,0.0000%
2025-10-29,1085474.72,8.5475%,0.0000%
2025-10-30,1085474.72,8.5475%,0.0000%
2025-10-31,1085474.72,8.5475%,0.0000%
2025-11-03,1085474.72,8.5475%,0.0000%
2025-11-04,1085474.72,8.5475%,0.0000%
2025-11-05,1085474.72,8.5475%,0.0000%
2025-11-06,1085474.72,8.5475%,0.0000%
2025-11-07,1085398.30,8.5398%,-0.0070%
2025-11-10,1092625.30,9.2625%,0.6658%
2025-11-11,1090381.30,9.0381%,-0.2054%
2025-11-12,1087279.30,8.7279%,-0.2845%
2025-11-13,1094077.30,9.4077%,0.6252%
2025-11-14,1089259.30,8.9259%,-0.4404%
2025-11-17,1088302.30,8.8302%,-0.0879%
2025-11-18,1083055.30,8.3055%,-0.4821%
2025-11-19,1078699.30,7.8699%,-0.4022%
2025-11-20,1073551.30,7.3551%,-0.4772%
2025-11-21,1070548.30,7.0548%,-0.2797%
2025-11-24,1074607.30,7.4607%,0.3792%
2025-11-25,1074541.30,7.4541%,-0.0061%
2025-11-26,1078435.30,7.8435%,0.3624%
2025-11-27,1075795.30,7.5795%,-0.2448%
2025-11-28,1078699.30,7.8699%,0.2699%
2025-12-01,1077545.05,7.7545%,-0.1070%
2025-12-02,1079250.05,7.9250%,0.1582%
2025-12-03,1072837.05,7.2837%,-0.5942%
2025-12-04,1074014.05,7.4014%,0.1097%
2025-12-05,1079085.05,7.9085%,0.4722%
2025-12-08,1078326.05,7.8326%,-0.0703%
2025-12-09,1075202.05,7.5202%,-0.2897%
2025-12-10,1075873.05,7.5873%,0.0624%
2025-12-11,1072628.05,7.2628%,-0.3016%
2025-12-12,1079624.05,7.9624%,0.6522%
2025-12-15,1071682.05,7.1682%,-0.7356%
2025-12-16,1066085.63,6.6086%,-0.5222%
2025-12-17,1071518.63,7.1519%,0.5096%
2025-12-18,1066979.63,6.6980%,-0.4236%
2025-12-19,1069891.63,6.9892%,0.2729%
2025-12-22,1071734.63,7.1735%,0.1723%
2025-12-23,1070539.63,7.0540%,-0.1115%
2025-12-24,1068702.63,6.8703%,-0.1716%
2025-12-25,1075566.63,7.5567%,0.6423%
2025-12-26,1089895.63,8.9896%,1.3322%
2025-12-29,1086922.05,8.6922%,-0.2728%
2025-12-30,1082191.05,8.2191%,-0.4353%
2025-12-31,1074549.05,7.4549%,-0.7062%
