日期,总资产(元),累计收益率,每日收益率
2025-06-26,99764.96,-0.2350%,-0.1497%
2025-06-27,99800.96,-0.1990%,0.0361%
2025-06-30,99872.96,-0.1270%,0.0721%
2025-07-01,99908.96,-0.0910%,0.0360%
2025-07-02,100307.77,0.3078%,0.3992%
2025-07-03,100280.77,0.2808%,-0.0269%
2025-07-04,99785.77,-0.2142%,-0.4936%
2025-07-07,99785.77,-0.2142%,0.0000%
2025-07-08,100244.77,0.2448%,0.4600%
2025-07-09,99941.53,-0.0585%,-0.3025%
2025-07-10,99950.53,-0.0495%,0.0090%
2025-07-11,99896.53,-0.1035%,-0.0540%
2025-07-14,100112.53,0.1125%,0.2162%
2025-07-15,99788.53,-0.2115%,-0.3236%
2025-07-16,99635.53,-0.3645%,-0.1533%
2025-07-17,99671.53,-0.3285%,0.0361%
2025-07-18,99941.53,-0.0585%,0.2709%
2025-07-21,101174.53,1.1745%,1.2337%
2025-07-22,101444.53,1.4445%,0.2669%
2025-07-23,101684.99,1.6850%,0.2370%
2025-07-24,101369.99,1.3700%,-0.3098%
2025-07-25,101387.99,1.3880%,0.0178%
2025-07-28,101900.99,1.9010%,0.5060%
2025-07-29,101666.99,1.6670%,-0.2296%
2025-07-30,101063.99,1.0640%,-0.5931%
2025-07-31,101321.32,1.3213%,0.2546%
2025-08-01,102158.32,2.1583%,0.8261%
2025-08-04,102446.32,2.4463%,0.2819%
2025-08-05,102662.32,2.6623%,0.2108%
2025-08-06,102518.32,2.5183%,-0.1403%
2025-08-07,102122.32,2.1223%,-0.3863%
2025-08-08,102626.32,2.6263%,0.4935%
2025-08-11,102509.32,2.5093%,-0.1140%
2025-08-12,102347.32,2.3473%,-0.1580%
2025-08-13,102496.07,2.4961%,0.1453%
2025-08-14,102451.07,2.4511%,-0.0439%
2025-08-15,103540.07,3.5401%,1.0629%
2025-08-18,103477.07,3.4771%,-0.0608%
2025-08-19,103387.07,3.3871%,-0.0870%
2025-08-20,103333.07,3.3331%,-0.0522%
2025-08-21,102883.07,2.8831%,-0.4355%
2025-08-22,102766.07,2.7661%,-0.1137%
2025-08-25,102739.07,2.7391%,-0.0263%
2025-08-26,102550.07,2.5501%,-0.1840%
2025-08-27,102424.07,2.4241%,-0.1229%
2025-08-28,102415.07,2.4151%,-0.0088%
2025-08-29,102352.07,2.3521%,-0.0615%
2025-09-01,102424.07,2.4241%,0.0703%
2025-09-02,102395.37,2.3954%,-0.0280%
2025-09-03,102395.37,2.3954%,0.0000%
2025-09-04,102395.37,2.3954%,0.0000%
2025-09-05,102395.37,2.3954%,0.0000%
2025-09-08,102395.37,2.3954%,0.0000%
2025-09-09,102395.37,2.3954%,0.0000%
2025-09-10,102395.37,2.3954%,0.0000%
2025-09-11,102395.37,2.3954%,0.0000%
2025-09-12,102395.37,2.3954%,0.0000%
2025-09-15,102395.37,2.3954%,0.0000%
2025-09-16,102395.37,2.3954%,0.0000%
2025-09-17,102395.37,2.3954%,0.0000%
2025-09-18,102395.37,2.3954%,0.0000%
2025-09-19,102395.37,2.3954%,0.0000%
2025-09-22,102395.37,2.3954%,0.0000%
2025-09-23,102395.37,2.3954%,0.0000%
2025-09-24,102395.37,2.3954%,0.0000%
2025-09-25,102395.37,2.3954%,0.0000%
2025-09-26,102395.37,2.3954%,0.0000%
2025-09-29,102395.37,2.3954%,0.0000%
2025-09-30,102395.37,2.3954%,0.0000%
2025-10-09,102395.37,2.3954%,0.0000%
2025-10-10,102424.30,2.4243%,0.0283%
2025-10-13,102307.30,2.3073%,-0.1142%
2025-10-14,102352.30,2.3523%,0.0440%
2025-10-15,102325.30,2.3253%,-0.0264%
2025-10-16,101868.65,1.8687%,-0.4463%
2025-10-17,101599.65,1.5997%,-0.2641%
2025-10-20,101613.65,1.6137%,0.0138%
2025-10-21,101924.65,1.9247%,0.3061%
2025-10-22,101669.65,1.6697%,-0.2502%
2025-10-23,101878.65,1.8787%,0.2056%
2025-10-24,101934.65,1.9347%,0.0550%
2025-10-27,102173.65,2.1737%,0.2345%
2025-10-28,102006.65,2.0067%,-0.1634%
2025-10-29,102620.65,2.6207%,0.6019%
2025-10-30,101995.65,1.9957%,-0.6090%
2025-10-31,102446.65,2.4467%,0.4422%
2025-11-03,102575.65,2.5757%,0.1259%
2025-11-04,102257.65,2.2577%,-0.3100%
2025-11-05,102636.65,2.6367%,0.3706%
2025-11-06,103631.65,3.6317%,0.9694%
2025-11-07,104745.65,4.7457%,1.0750%
2025-11-10,104520.65,4.5207%,-0.2148%
2025-11-11,104200.55,4.2006%,-0.3063%
2025-11-12,103806.55,3.8066%,-0.3781%
2025-11-13,104203.55,4.2036%,0.3824%
2025-11-14,103990.55,3.9906%,-0.2044%
2025-11-17,103849.55,3.8496%,-0.1356%
2025-11-18,103360.55,3.3606%,-0.4709%
2025-11-19,103113.55,3.1136%,-0.2390%
2025-11-20,102724.55,2.7246%,-0.3773%
2025-11-21,101379.55,1.3796%,-1.3093%
2025-11-24,101867.31,1.8673%,0.4811%
2025-11-25,101887.31,1.8873%,0.0196%
2025-11-26,101847.31,1.8473%,-0.0393%
2025-11-27,101807.31,1.8073%,-0.0393%
2025-11-28,101847.31,1.8473%,0.0393%
2025-12-01,101907.31,1.9073%,0.0589%
2025-12-02,101883.89,1.8839%,-0.0230%
2025-12-03,101883.89,1.8839%,0.0000%
2025-12-04,101883.89,1.8839%,0.0000%
2025-12-05,101883.89,1.8839%,0.0000%
2025-12-08,101883.89,1.8839%,0.0000%
2025-12-09,101883.89,1.8839%,0.0000%
2025-12-10,101883.89,1.8839%,0.0000%
2025-12-11,101883.89,1.8839%,0.0000%
2025-12-12,101883.89,1.8839%,0.0000%
2025-12-15,101883.89,1.8839%,0.0000%
2025-12-16,101883.89,1.8839%,0.0000%
2025-12-17,101883.89,1.8839%,0.0000%
2025-12-18,101883.89,1.8839%,0.0000%
2025-12-19,101883.89,1.8839%,0.0000%
2025-12-22,101883.89,1.8839%,0.0000%
2025-12-23,101645.20,1.6452%,-0.2343%
2025-12-24,101740.20,1.7402%,0.0935%
2025-12-25,101815.37,1.8154%,0.0739%
2025-12-26,101928.09,1.9281%,0.1107%
2025-12-29,101928.09,1.9281%,0.0000%
2025-12-30,102571.09,2.5711%,0.6308%
2025-12-31,101867.72,1.8677%,-0.6857%
2026-01-05,102284.72,2.2847%,0.4094%
2026-01-06,102809.72,2.8097%,0.5133%
2026-01-07,103319.72,3.3197%,0.4961%
2026-01-08,102810.72,2.8107%,-0.4926%
2026-01-09,104750.72,4.7507%,1.8870%
2026-01-12,105196.72,5.1967%,0.4258%
2026-01-13,104804.72,4.8047%,-0.3726%
2026-01-14,105197.72,5.1977%,0.3750%
2026-01-15,105540.72,5.5407%,0.3261%
2026-01-16,105372.72,5.3727%,-0.1592%
2026-01-19,105787.72,5.7877%,0.3938%
2026-01-20,105638.72,5.6387%,-0.1408%
2026-01-21,105837.72,5.8377%,0.1884%
2026-01-22,105798.72,5.7987%,-0.0368%
2026-01-23,106605.37,6.6054%,0.7624%
2026-01-26,105959.37,5.9594%,-0.6060%
2026-01-27,105738.37,5.7384%,-0.2086%
2026-01-28,105814.37,5.8144%,0.0719%
2026-01-29,105158.37,5.1584%,-0.6200%
2026-01-30,104831.37,4.8314%,-0.3110%
2026-02-02,103918.61,3.9186%,-0.8707%
2026-02-03,104682.61,4.6826%,0.7352%
2026-02-04,104476.07,4.4761%,-0.1973%
2026-02-05,104476.07,4.4761%,0.0000%
2026-02-06,104476.07,4.4761%,0.0000%
2026-02-09,104476.07,4.4761%,0.0000%
2026-02-10,104476.07,4.4761%,0.0000%
2026-02-11,104476.07,4.4761%,0.0000%
2026-02-12,104476.07,4.4761%,0.0000%
2026-02-13,104476.07,4.4761%,0.0000%
2026-02-24,104476.07,4.4761%,0.0000%
2026-02-25,104476.07,4.4761%,0.0000%
2026-02-26,104476.07,4.4761%,0.0000%
2026-02-27,104476.07,4.4761%,0.0000%
2026-03-02,104476.07,4.4761%,0.0000%
2026-03-03,104476.07,4.4761%,0.0000%
2026-03-04,104476.07,4.4761%,0.0000%
2026-03-05,104476.07,4.4761%,0.0000%
2026-03-06,104476.07,4.4761%,0.0000%
2026-03-09,104476.07,4.4761%,0.0000%
2026-03-10,104476.07,4.4761%,0.0000%
2026-03-11,104476.07,4.4761%,0.0000%
2026-03-12,104476.07,4.4761%,0.0000%
2026-03-13,104476.07,4.4761%,0.0000%
2026-03-16,104476.07,4.4761%,0.0000%
2026-03-17,104476.07,4.4761%,0.0000%
2026-03-18,104476.07,4.4761%,0.0000%
2026-03-19,104368.71,4.3687%,-0.1028%
2026-03-20,104185.71,4.1857%,-0.1753%
2026-03-23,103966.71,3.9667%,-0.2102%
2026-03-24,104242.71,4.2427%,0.2655%
2026-03-25,104260.71,4.2607%,0.0173%
2026-03-26,104317.71,4.3177%,0.0547%
2026-03-27,104758.71,4.7587%,0.4227%
2026-03-30,104899.71,4.8997%,0.1346%
2026-03-31,104527.71,4.5277%,-0.3546%
2026-04-01,105229.71,5.2297%,0.6716%
2026-04-02,105115.71,5.1157%,-0.1083%
