日期,总资产(元),累计收益率,每日收益率
2025-05-21,168455.77,68.4558%,2.0098%
2025-05-22,164051.77,64.0518%,-2.6143%
2025-05-23,165386.77,65.3868%,0.8138%
2025-05-26,164723.91,64.7239%,-0.4008%
2025-05-27,165704.91,65.7049%,0.5955%
2025-05-28,164746.91,64.7469%,-0.5781%
2025-05-29,162916.91,62.9169%,-1.1108%
2025-05-30,160167.65,60.1677%,-1.6875%
2025-06-03,159500.65,59.5007%,-0.4164%
2025-06-04,161023.97,61.0240%,0.9551%
2025-06-05,163795.97,63.7960%,1.7215%
2025-06-06,165311.42,65.3114%,0.9252%
2025-06-09,171908.42,71.9084%,3.9906%
2025-06-10,170625.42,70.6254%,-0.7463%
2025-06-11,172095.42,72.0954%,0.8615%
2025-06-12,173831.42,73.8314%,1.0087%
2025-06-13,179548.42,79.5484%,3.2888%
2025-06-16,183157.42,83.1574%,2.0100%
2025-06-17,186179.42,86.1794%,1.6499%
2025-06-18,189880.42,89.8804%,1.9879%
2025-06-19,185176.42,85.1764%,-2.4773%
2025-06-20,181071.64,81.0716%,-2.2167%
2025-06-23,181730.64,81.7306%,0.3639%
2025-06-24,183091.64,83.0916%,0.7489%
2025-06-25,182892.12,82.8921%,-0.1090%
2025-06-26,182866.12,82.8661%,-0.0142%
2025-06-27,187128.12,87.1281%,2.3307%
2025-06-30,188073.12,88.0731%,0.5050%
2025-07-01,189879.48,89.8795%,0.9605%
2025-07-02,187985.48,87.9855%,-0.9975%
2025-07-03,189811.48,89.8115%,0.9714%
2025-07-04,187849.48,87.8495%,-1.0337%
2025-07-07,189539.48,89.5395%,0.8997%
2025-07-08,190580.48,90.5805%,0.5492%
2025-07-09,188203.48,88.2035%,-1.2472%
2025-07-10,188590.48,88.5905%,0.2056%
2025-07-11,188929.48,88.9295%,0.1798%
2025-07-14,189868.48,89.8685%,0.4970%
2025-07-15,190067.48,90.0675%,0.1048%
2025-07-16,188472.79,88.4728%,-0.8390%
2025-07-17,191485.79,91.4858%,1.5986%
2025-07-18,191698.79,91.6988%,0.1112%
2025-07-21,197046.79,97.0468%,2.7898%
2025-07-22,195126.79,95.1268%,-0.9744%
2025-07-23,193945.17,93.9452%,-0.6056%
2025-07-24,193372.17,93.3722%,-0.2954%
2025-07-25,191899.17,91.8992%,-0.7617%
2025-07-28,193791.17,93.7912%,0.9859%
2025-07-29,193342.17,93.3422%,-0.2317%
2025-07-30,191462.52,91.4625%,-0.9722%
2025-07-31,190555.52,90.5555%,-0.4737%
2025-08-01,190870.52,90.8705%,0.1653%
2025-08-04,192849.19,92.8492%,1.0367%
2025-08-05,194281.07,94.2811%,0.7425%
2025-08-06,196515.07,96.5151%,1.1499%
2025-08-07,192745.07,92.7451%,-1.9184%
2025-08-08,193189.95,93.1900%,0.2308%
2025-08-11,193725.95,93.7260%,0.2774%
2025-08-12,196533.52,96.5335%,1.4492%
2025-08-13,197926.52,97.9265%,0.7088%
2025-08-14,200614.34,100.6143%,1.3580%
2025-08-15,202781.34,102.7813%,1.0802%
2025-08-18,207317.34,107.3173%,2.2369%
2025-08-19,204050.34,104.0503%,-1.5758%
2025-08-20,208212.34,108.2123%,2.0397%
2025-08-21,207240.34,107.2403%,-0.4668%
2025-08-22,214142.34,114.1423%,3.3304%
2025-08-25,221761.34,121.7613%,3.5579%
2025-08-26,228385.34,128.3853%,2.9870%
2025-08-27,218833.34,118.8333%,-4.1824%
2025-08-28,222741.34,122.7413%,1.7858%
2025-08-29,224942.34,124.9423%,0.9881%
2025-09-01,224780.34,124.7803%,-0.0720%
2025-09-02,214737.34,114.7373%,-4.4679%
2025-09-03,214685.16,114.6852%,-0.0243%
2025-09-04,212267.12,112.2671%,-1.1263%
2025-09-05,217310.12,117.3101%,2.3758%
2025-09-08,220877.12,120.8771%,1.6414%
2025-09-09,224981.12,124.9811%,1.8580%
2025-09-10,223261.12,123.2611%,-0.7645%
2025-09-11,227618.12,127.6181%,1.9515%
2025-09-12,232078.47,132.0785%,1.9596%
2025-09-15,229585.47,129.5855%,-1.0742%
2025-09-16,235359.90,135.3599%,2.5152%
2025-09-17,234729.90,134.7299%,-0.2677%
2025-09-18,232992.90,132.9929%,-0.7400%
2025-09-19,230742.40,130.7424%,-0.9659%
2025-09-22,232356.77,132.3568%,0.6996%
2025-09-23,237331.77,137.3318%,2.1411%
2025-09-24,238770.77,138.7708%,0.6063%
2025-09-25,242284.47,142.2845%,1.4716%
2025-09-26,240153.47,140.1535%,-0.8795%
2025-09-29,239555.47,139.5555%,-0.2490%
2025-09-30,238905.54,138.9055%,-0.2713%
2025-10-09,244546.35,144.5463%,2.3611%
2025-10-10,240737.54,140.7375%,-1.5575%
2025-10-13,248538.35,148.5383%,3.2404%
2025-10-14,244938.35,144.9383%,-1.4485%
2025-10-15,251751.49,151.7515%,2.7816%
2025-10-16,243717.49,143.7175%,-3.1912%
2025-10-17,242439.49,142.4395%,-0.5244%
2025-10-20,243906.00,143.9060%,0.6049%
2025-10-21,244986.00,144.9860%,0.4428%
2025-10-22,243666.00,143.6660%,-0.5388%
2025-10-23,247164.00,147.1640%,1.4356%
2025-10-24,247152.00,147.1520%,-0.0049%
2025-10-27,249084.00,149.0840%,0.7817%
2025-10-28,245140.47,145.1405%,-1.5832%
2025-10-29,250516.47,150.5165%,2.1930%
2025-10-30,250294.47,150.2945%,-0.0886%
2025-10-31,247762.47,147.7625%,-1.0116%
2025-11-03,252254.42,152.2544%,1.8130%
2025-11-04,251036.42,151.0364%,-0.4828%
2025-11-05,248720.42,148.7204%,-0.9226%
2025-11-06,252794.42,152.7944%,1.6380%
2025-11-07,255818.42,155.8184%,1.1962%
2025-11-10,256598.42,156.5984%,0.3049%
2025-11-11,254756.42,154.7564%,-0.7179%
2025-11-12,255966.34,155.9663%,0.4749%
2025-11-13,260456.34,160.4563%,1.7541%
2025-11-14,264026.34,164.0263%,1.3707%
2025-11-17,256652.34,156.6523%,-2.7929%
2025-11-18,251660.21,151.6602%,-1.9451%
2025-11-19,252908.25,152.9082%,0.4959%
2025-11-20,256468.25,156.4682%,1.4076%
2025-11-21,251442.25,151.4423%,-1.9597%
2025-11-24,246245.44,146.2454%,-2.0668%
2025-11-25,245909.81,145.9098%,-0.1363%
2025-11-26,246289.81,146.2898%,0.1545%
2025-11-27,246609.81,146.6098%,0.1299%
2025-11-28,247189.81,147.1898%,0.2352%
2025-12-01,246839.81,146.8398%,-0.1416%
2025-12-02,246909.81,146.9098%,0.0284%
2025-12-03,251929.81,151.9298%,2.0331%
2025-12-04,254578.41,154.5784%,1.0513%
2025-12-05,255190.41,155.1904%,0.2404%
2025-12-08,253544.41,153.5444%,-0.6450%
2025-12-09,253502.41,153.5024%,-0.0166%
2025-12-10,253634.68,153.6347%,0.0522%
2025-12-11,255422.68,155.4227%,0.7050%
2025-12-12,256502.68,156.5027%,0.4228%
2025-12-15,253734.59,153.7346%,-1.0792%
2025-12-16,250016.59,150.0166%,-1.4653%
2025-12-17,254522.59,154.5226%,1.8023%
2025-12-18,250670.59,150.6706%,-1.5134%
2025-12-19,250060.57,150.0606%,-0.2434%
2025-12-22,251088.36,151.0884%,0.4110%
2025-12-23,251274.36,151.2744%,0.0741%
2025-12-24,254556.36,154.5564%,1.3061%
2025-12-25,255219.36,155.2194%,0.2605%
2025-12-26,258483.43,158.4834%,1.2789%
2025-12-29,259673.08,159.6731%,0.4602%
2025-12-30,257993.08,157.9931%,-0.6470%
2025-12-31,257616.08,157.6161%,-0.1461%
2026-01-05,258577.08,158.5771%,0.3730%
2026-01-06,261068.08,161.0681%,0.9633%
2026-01-07,265103.08,165.1031%,1.5456%
2026-01-08,262348.08,162.3481%,-1.0392%
2026-01-09,268469.08,168.4691%,2.3332%
2026-01-12,270615.08,170.6151%,0.7993%
2026-01-13,263574.07,163.5741%,-2.6019%
2026-01-14,260534.07,160.5341%,-1.1534%
2026-01-15,265464.07,165.4641%,1.8923%
2026-01-16,267499.07,167.4991%,0.7666%
2026-01-19,270928.68,170.9287%,1.2821%
2026-01-20,272467.68,172.4677%,0.5680%
2026-01-21,287076.68,187.0767%,5.3617%
2026-01-22,295803.68,195.8037%,3.0400%
2026-01-23,295249.68,195.2497%,-0.1873%
2026-01-26,302467.68,202.4677%,2.4447%
2026-01-27,303361.68,203.3617%,0.2956%
2026-01-28,315429.68,215.4297%,3.9781%
2026-01-29,325289.68,225.2897%,3.1259%
2026-01-30,321191.79,221.1918%,-1.2598%
2026-02-02,312244.40,212.2444%,-2.7857%
2026-02-03,317658.04,217.6580%,1.7338%
2026-02-04,314160.04,214.1600%,-1.1012%
2026-02-05,309414.04,209.4140%,-1.5107%
2026-02-06,316902.04,216.9020%,2.4201%
2026-02-09,326286.04,226.2860%,2.9612%
2026-02-10,332514.04,232.5140%,1.9088%
2026-02-11,329544.04,229.5440%,-0.8932%
2026-02-12,328800.04,228.8000%,-0.2258%
2026-02-13,326202.04,226.2020%,-0.7901%
2026-02-24,329438.95,229.4390%,0.9923%
2026-02-25,327722.95,227.7230%,-0.5209%
2026-02-26,327033.15,227.0332%,-0.2105%
2026-02-27,331520.15,231.5202%,1.3720%
2026-03-02,331718.15,231.7182%,0.0597%
2026-03-03,320323.15,220.3232%,-3.4351%
2026-03-04,319102.70,219.1027%,-0.3810%
2026-03-05,322652.76,222.6528%,1.1125%
2026-03-06,328292.34,228.2923%,1.7479%
2026-03-09,325084.34,225.0843%,-0.9772%
2026-03-10,319654.15,219.6542%,-1.6704%
2026-03-11,321071.27,221.0713%,0.4433%
2026-03-12,329028.04,229.0280%,2.4782%
2026-03-13,318701.72,218.7017%,-3.1384%
2026-03-16,314236.72,214.2367%,-1.4010%
2026-03-17,311598.84,211.5988%,-0.8395%
2026-03-18,312924.84,212.9248%,0.4255%
2026-03-19,311541.84,211.5418%,-0.4420%
2026-03-20,314672.69,214.6727%,1.0050%
2026-03-23,316072.69,216.0727%,0.4449%
2026-03-24,315172.69,215.1727%,-0.2847%
2026-03-25,316512.69,216.5127%,0.4252%
2026-03-26,319272.69,219.2727%,0.8720%
2026-03-27,318488.69,218.4887%,-0.2456%
2026-03-30,313734.69,213.7347%,-1.4927%
2026-03-31,312835.46,212.8355%,-0.2866%
