日期,总资产(元),累计收益率,每日收益率
2025-05-20,120753.72,20.7537%,-0.1406%
2025-05-21,123053.50,23.0535%,1.9045%
2025-05-22,120612.70,20.6127%,-1.9835%
2025-05-23,122883.87,22.8839%,1.8830%
2025-05-26,122771.22,22.7712%,-0.0917%
2025-05-27,124028.82,24.0288%,1.0243%
2025-05-28,122865.89,22.8659%,-0.9376%
2025-05-29,122740.65,22.7406%,-0.1019%
2025-05-30,122420.72,22.4207%,-0.2607%
2025-06-03,122670.72,22.6707%,0.2042%
2025-06-04,124385.52,24.3855%,1.3979%
2025-06-05,125827.52,25.8275%,1.1593%
2025-06-06,127653.17,27.6532%,1.4509%
2025-06-09,131082.25,31.0823%,2.6862%
2025-06-10,131877.58,31.8776%,0.6067%
2025-06-11,131083.58,31.0836%,-0.6021%
2025-06-12,132731.39,32.7314%,1.2571%
2025-06-13,134420.07,34.4201%,1.2723%
2025-06-16,134421.09,34.4211%,0.0008%
2025-06-17,134363.75,34.3637%,-0.0427%
2025-06-18,134919.96,34.9200%,0.4140%
2025-06-19,132379.96,32.3800%,-1.8826%
2025-06-20,130701.04,30.7010%,-1.2683%
2025-06-23,130556.04,30.5560%,-0.1109%
2025-06-24,131859.04,31.8590%,0.9980%
2025-06-25,132404.74,32.4047%,0.4139%
2025-06-26,131749.13,31.7491%,-0.4952%
2025-06-27,133455.17,33.4552%,1.2949%
2025-06-30,134717.17,34.7172%,0.9456%
2025-07-01,136492.94,36.4929%,1.3181%
2025-07-02,136211.15,36.2111%,-0.2065%
2025-07-03,137153.15,37.1531%,0.6916%
2025-07-04,135979.37,35.9794%,-0.8558%
2025-07-07,136796.37,36.7964%,0.6008%
2025-07-08,139128.27,39.1283%,1.7047%
2025-07-09,137427.99,37.4280%,-1.2221%
2025-07-10,137026.76,37.0268%,-0.2920%
2025-07-11,137759.97,37.7600%,0.5351%
2025-07-14,138521.94,38.5219%,0.5531%
2025-07-15,137925.94,37.9259%,-0.4303%
2025-07-16,137371.16,37.3712%,-0.4022%
2025-07-17,138413.06,38.4131%,0.7585%
2025-07-18,138562.22,38.5622%,0.1078%
2025-07-21,140955.22,40.9552%,1.7270%
2025-07-22,141978.22,41.9782%,0.7258%
2025-07-23,141096.84,41.0968%,-0.6208%
2025-07-24,141972.50,41.9725%,0.6206%
2025-07-25,141373.59,41.3736%,-0.4218%
2025-07-28,141676.59,41.6766%,0.2143%
2025-07-29,141585.59,41.5856%,-0.0642%
2025-07-30,140307.45,40.3075%,-0.9027%
2025-07-31,139257.73,39.2577%,-0.7482%
2025-08-01,140285.81,40.2858%,0.7383%
2025-08-04,141824.44,41.8244%,1.0968%
2025-08-05,143150.53,43.1505%,0.9350%
2025-08-06,143687.00,43.6870%,0.3748%
2025-08-07,142721.79,42.7218%,-0.6717%
2025-08-08,143558.52,43.5585%,0.5863%
2025-08-11,144818.52,44.8185%,0.8777%
2025-08-12,146490.84,46.4908%,1.1548%
2025-08-13,144096.63,44.0966%,-1.6344%
2025-08-14,145448.30,45.4483%,0.9380%
2025-08-15,150114.63,50.1146%,3.2082%
2025-08-18,153016.63,53.0166%,1.9332%
2025-08-19,152392.69,52.3927%,-0.4078%
2025-08-20,153426.69,53.4267%,0.6785%
2025-08-21,151472.69,51.4727%,-1.2736%
2025-08-22,153103.75,53.1038%,1.0768%
2025-08-25,157960.75,57.9608%,3.1724%
2025-08-26,160088.75,60.0888%,1.3472%
2025-08-27,156601.98,56.6020%,-2.1780%
2025-08-28,157080.03,57.0800%,0.3053%
2025-08-29,159408.33,59.4083%,1.4822%
2025-09-01,161072.33,61.0723%,1.0439%
2025-09-02,157573.06,57.5731%,-2.1725%
2025-09-03,157001.85,57.0019%,-0.3625%
2025-09-04,155632.28,55.6323%,-0.8723%
2025-09-05,160803.02,60.8030%,3.3224%
2025-09-08,162496.02,62.4960%,1.0528%
2025-09-09,162886.02,62.8860%,0.2400%
2025-09-10,162322.51,62.3225%,-0.3460%
2025-09-11,163459.51,63.4595%,0.7005%
2025-09-12,164668.35,64.6684%,0.7395%
2025-09-15,163298.09,63.2981%,-0.8321%
2025-09-16,164551.00,64.5510%,0.7673%
2025-09-17,163969.00,63.9690%,-0.3537%
2025-09-18,160985.08,60.9851%,-1.8198%
2025-09-19,160103.56,60.1036%,-0.5476%
2025-09-22,161006.33,61.0063%,0.5639%
2025-09-23,162926.33,62.9263%,1.1925%
2025-09-24,163753.39,63.7534%,0.5076%
2025-09-25,165232.62,65.2326%,0.9033%
2025-09-26,164113.62,64.1136%,-0.6772%
2025-09-29,163360.62,63.3606%,-0.4588%
2025-09-30,164184.58,64.1846%,0.5044%
2025-10-09,169703.29,69.7033%,3.3613%
2025-10-10,167757.47,67.7575%,-1.1466%
2025-10-13,171401.00,71.4010%,2.1719%
2025-10-14,168533.85,68.5339%,-1.6728%
2025-10-15,171136.42,71.1364%,1.5442%
2025-10-16,167530.42,67.5304%,-2.1071%
2025-10-17,164255.42,64.2554%,-1.9549%
2025-10-20,165950.47,65.9505%,1.0320%
2025-10-21,166674.47,66.6745%,0.4363%
2025-10-22,166108.47,66.1085%,-0.3396%
2025-10-23,166824.47,66.8245%,0.4310%
2025-10-24,166833.00,66.8330%,0.0051%
2025-10-27,167547.00,67.5470%,0.4280%
2025-10-28,167432.23,67.4322%,-0.0685%
2025-10-29,170409.77,70.4098%,1.7784%
2025-10-30,167703.96,67.7040%,-1.5878%
2025-10-31,166325.76,66.3258%,-0.8218%
2025-11-03,165533.01,65.5330%,-0.4766%
2025-11-04,163996.24,63.9962%,-0.9284%
2025-11-05,163529.10,63.5291%,-0.2848%
2025-11-06,167105.08,67.1051%,2.1868%
2025-11-07,169561.38,69.5614%,1.4699%
2025-11-10,167680.38,67.6804%,-1.1093%
2025-11-11,166061.28,66.0613%,-0.9656%
2025-11-12,166536.24,66.5362%,0.2860%
2025-11-13,169198.24,69.1982%,1.5985%
2025-11-14,166520.63,66.5206%,-1.5825%
2025-11-17,163790.63,63.7906%,-1.6394%
2025-11-18,160532.12,60.5321%,-1.9894%
2025-11-19,161229.31,61.2293%,0.4343%
2025-11-20,160695.30,60.6953%,-0.3312%
2025-11-21,158374.90,58.3749%,-1.4440%
2025-11-24,157447.50,57.4475%,-0.5856%
2025-11-25,157314.29,57.3143%,-0.0846%
2025-11-26,157219.51,57.2195%,-0.0602%
2025-11-27,157548.02,57.5480%,0.2089%
2025-11-28,157779.02,57.7790%,0.1466%
2025-12-01,157159.02,57.1590%,-0.3930%
2025-12-02,156590.43,56.5904%,-0.3618%
2025-12-03,159884.43,59.8844%,2.1036%
2025-12-04,161607.97,61.6080%,1.0780%
2025-12-05,162150.97,62.1510%,0.3360%
2025-12-08,160752.27,60.7523%,-0.8626%
2025-12-09,159549.87,59.5499%,-0.7480%
2025-12-10,159051.87,59.0519%,-0.3121%
2025-12-11,160190.87,60.1909%,0.7161%
2025-12-12,160602.93,60.6029%,0.2572%
2025-12-15,159643.34,59.6433%,-0.5975%
2025-12-16,156383.02,56.3830%,-2.0423%
2025-12-17,158378.02,58.3780%,1.2757%
2025-12-18,157414.73,57.4147%,-0.6082%
2025-12-19,158156.83,58.1568%,0.4714%
2025-12-22,157997.88,57.9979%,-0.1005%
2025-12-23,157644.77,57.6448%,-0.2235%
2025-12-24,158621.46,58.6215%,0.6196%
2025-12-25,158378.85,58.3789%,-0.1529%
2025-12-26,159362.09,59.3621%,0.6208%
2025-12-29,159399.56,59.3996%,0.0235%
2025-12-30,160482.24,60.4822%,0.6792%
2025-12-31,159832.24,59.8322%,-0.4050%
2026-01-05,161571.24,61.5712%,1.0880%
2026-01-06,165764.10,65.7641%,2.5951%
2026-01-07,167795.62,67.7956%,1.2255%
2026-01-08,168009.73,68.0097%,0.1276%
2026-01-09,171642.73,71.6427%,2.1624%
2026-01-12,175132.09,75.1321%,2.0329%
2026-01-13,171450.27,71.4503%,-2.1023%
2026-01-14,170617.51,70.6175%,-0.4857%
2026-01-15,174370.52,74.3705%,2.1997%
2026-01-16,173759.67,73.7597%,-0.3503%
2026-01-19,176189.09,76.1891%,1.3981%
2026-01-20,176690.09,76.6901%,0.2844%
2026-01-21,180522.55,80.5225%,2.1690%
2026-01-22,181764.55,81.7645%,0.6880%
2026-01-23,185695.55,85.6955%,2.1627%
2026-01-26,189774.07,89.7741%,2.1963%
2026-01-27,188304.07,88.3041%,-0.7746%
2026-01-28,194732.52,94.7325%,3.4139%
2026-01-29,196248.35,96.2484%,0.7784%
2026-01-30,193281.29,93.2813%,-1.5119%
2026-02-02,183751.00,83.7510%,-4.9308%
2026-02-03,185967.53,85.9675%,1.2063%
2026-02-04,185859.53,85.8595%,-0.0581%
2026-02-05,184674.53,84.6745%,-0.6376%
2026-02-06,188036.53,88.0365%,1.8205%
2026-02-09,191683.53,91.6835%,1.9395%
2026-02-10,193817.53,93.8175%,1.1133%
2026-02-11,192921.53,92.9215%,-0.4623%
2026-02-12,192789.53,92.7895%,-0.0684%
2026-02-13,192179.53,92.1795%,-0.3164%
2026-02-24,193411.08,93.4111%,0.6408%
2026-02-25,193114.03,93.1140%,-0.1536%
2026-02-26,194059.07,94.0591%,0.4894%
2026-02-27,196395.07,96.3951%,1.2038%
2026-03-02,195876.31,95.8763%,-0.2641%
2026-03-03,187706.39,87.7064%,-4.1710%
2026-03-04,186452.16,86.4522%,-0.6682%
2026-03-05,187976.01,87.9760%,0.8173%
2026-03-06,190445.01,90.4450%,1.3135%
2026-03-09,186220.61,86.2206%,-2.2182%
2026-03-10,185441.75,85.4418%,-0.4182%
2026-03-11,186463.55,86.4636%,0.5510%
2026-03-12,189388.80,89.3888%,1.5688%
2026-03-13,186259.28,86.2593%,-1.6524%
2026-03-16,183516.28,83.5163%,-1.4727%
2026-03-17,178959.17,78.9592%,-2.4832%
2026-03-18,178915.66,78.9157%,-0.0243%
2026-03-19,174988.94,74.9889%,-2.1947%
2026-03-20,176696.28,76.6963%,0.9757%
2026-03-23,177278.28,77.2783%,0.3294%
2026-03-24,177250.49,77.2505%,-0.0157%
2026-03-25,178496.49,78.4965%,0.7030%
2026-03-26,179932.49,79.9325%,0.8045%
2026-03-27,180236.49,80.2365%,0.1690%
2026-03-30,177652.49,77.6525%,-1.4337%
