日期,总资产(元),累计收益率,每日收益率
2024-03-18,1010257.05,1.0257%,1.3354%
2024-03-19,998458.05,-0.1542%,-1.1679%
2024-03-20,999827.05,-0.0173%,0.1371%
2024-03-21,996319.43,-0.3681%,-0.3508%
2024-03-22,984291.43,-1.5709%,-1.2072%
2024-03-25,980023.44,-1.9977%,-0.4336%
2024-03-26,979807.13,-2.0193%,-0.0221%
2024-03-27,968350.12,-3.1650%,-1.1693%
2024-03-28,973368.58,-2.6631%,0.5182%
2024-03-29,981195.58,-1.8804%,0.8041%
2024-04-01,987086.58,-1.2913%,0.6004%
2024-04-02,987554.20,-1.2446%,0.0474%
2024-04-03,988828.95,-1.1171%,0.1291%
2024-04-08,981253.95,-1.8746%,-0.7661%
2024-04-09,980929.97,-1.9070%,-0.0330%
2024-04-10,984982.54,-1.5017%,0.4131%
2024-04-11,998463.83,-0.1536%,1.3687%
2024-04-12,993669.83,-0.6330%,-0.4801%
2024-04-15,1004510.54,0.4511%,1.0910%
2024-04-16,975008.14,-2.4992%,-2.9370%
2024-04-17,983852.60,-1.6147%,0.9071%
2024-04-18,986483.33,-1.3517%,0.2674%
2024-04-19,985773.33,-1.4227%,-0.0720%
2024-04-22,977214.33,-2.2786%,-0.8683%
2024-04-23,956095.40,-4.3905%,-2.1611%
2024-04-24,967798.63,-3.2201%,1.2241%
2024-04-25,966519.63,-3.3480%,-0.1322%
2024-04-26,981637.33,-1.8363%,1.5641%
2024-04-29,997066.07,-0.2934%,1.5717%
2024-04-30,990549.44,-0.9451%,-0.6536%
2024-05-06,1005693.13,0.5693%,1.5288%
2024-05-07,1001780.68,0.1781%,-0.3890%
2024-05-08,989735.45,-1.0265%,-1.2024%
2024-05-09,1003321.55,0.3322%,1.3727%
2024-05-10,991694.55,-0.8305%,-1.1589%
2024-05-13,996049.91,-0.3950%,0.4392%
2024-05-14,991064.23,-0.8936%,-0.5005%
2024-05-15,984148.23,-1.5852%,-0.6978%
2024-05-16,986207.44,-1.3793%,0.2092%
2024-05-17,990880.25,-0.9120%,0.4738%
2024-05-20,995343.24,-0.4657%,0.4504%
2024-05-21,988617.19,-1.1383%,-0.6758%
2024-05-22,996902.67,-0.3097%,0.8381%
2024-05-23,979668.24,-2.0332%,-1.7288%
2024-05-24,968934.87,-3.1065%,-1.0956%
2024-05-27,976967.63,-2.3032%,0.8290%
2024-05-28,980966.68,-1.9033%,0.4093%
2024-05-29,981407.68,-1.8592%,0.0450%
2024-05-30,974873.78,-2.5126%,-0.6658%
2024-05-31,971046.51,-2.8953%,-0.3926%
2024-06-03,969890.88,-3.0109%,-0.1190%
2024-06-04,986289.52,-1.3710%,1.6908%
2024-06-05,978397.52,-2.1602%,-0.8002%
2024-06-06,969319.52,-3.0680%,-0.9278%
2024-06-07,960298.50,-3.9702%,-0.9307%
2024-06-11,966241.55,-3.3758%,0.6189%
2024-06-12,963214.81,-3.6785%,-0.3132%
2024-06-13,967019.40,-3.2981%,0.3950%
2024-06-14,963722.40,-3.6278%,-0.3409%
2024-06-17,973944.40,-2.6056%,1.0607%
2024-06-18,972010.26,-2.7990%,-0.1986%
2024-06-19,974514.95,-2.5485%,0.2577%
2024-06-20,962063.51,-3.7936%,-1.2777%
2024-06-21,962632.13,-3.7368%,0.0591%
2024-06-24,943733.92,-5.6266%,-1.9632%
2024-06-25,926442.28,-7.3558%,-1.8323%
2024-06-26,929549.85,-7.0450%,0.3354%
2024-06-27,926192.85,-7.3807%,-0.3611%
2024-06-28,930624.85,-6.9375%,0.4785%
2024-07-01,930545.00,-6.9455%,-0.0086%
2024-07-02,917586.89,-8.2413%,-1.3925%
2024-07-03,916032.14,-8.3968%,-0.1694%
2024-07-04,913762.14,-8.6238%,-0.2478%
2024-07-05,921842.14,-7.8158%,0.8843%
2024-07-08,921166.14,-7.8834%,-0.0733%
2024-07-09,967042.14,-3.2958%,4.9802%
2024-07-10,958318.14,-4.1682%,-0.9021%
2024-07-11,967867.14,-3.2133%,0.9964%
2024-07-12,957465.14,-4.2535%,-1.0747%
2024-07-15,953657.14,-4.6343%,-0.3977%
2024-07-16,962808.92,-3.7191%,0.9597%
2024-07-17,934354.69,-6.5645%,-2.9553%
2024-07-18,933579.86,-6.6420%,-0.0829%
2024-07-19,932801.58,-6.7198%,-0.0834%
2024-07-22,931683.92,-6.8316%,-0.1198%
2024-07-23,917385.25,-8.2615%,-1.5347%
2024-07-24,915677.19,-8.4323%,-0.1862%
2024-07-25,912583.19,-8.7417%,-0.3379%
2024-07-26,917679.91,-8.2320%,0.5585%
2024-07-29,909601.91,-9.0398%,-0.8803%
2024-07-30,908265.91,-9.1734%,-0.1469%
2024-07-31,915878.44,-8.4122%,0.8381%
2024-08-01,907051.03,-9.2949%,-0.9638%
2024-08-02,883909.16,-11.6091%,-2.5513%
2024-08-05,870884.84,-12.9115%,-1.4735%
2024-08-06,874262.94,-12.5737%,0.3879%
2024-08-07,874875.94,-12.5124%,0.0701%
2024-08-08,869985.94,-13.0014%,-0.5589%
2024-08-09,865033.94,-13.4966%,-0.5692%
2024-08-12,864154.97,-13.5845%,-0.1016%
2024-08-13,864813.30,-13.5187%,0.0762%
2024-08-14,862199.30,-13.7801%,-0.3023%
2024-08-15,879653.88,-12.0346%,2.0244%
2024-08-16,875790.88,-12.4209%,-0.4391%
2024-08-19,863161.32,-13.6839%,-1.4421%
2024-08-20,857857.60,-14.2142%,-0.6145%
2024-08-21,857194.95,-14.2805%,-0.0772%
2024-08-22,841358.95,-15.8641%,-1.8474%
2024-08-23,836539.30,-16.3461%,-0.5728%
2024-08-26,861427.30,-13.8573%,2.9751%
2024-08-27,846478.50,-15.3522%,-1.7354%
2024-08-28,833575.50,-16.6425%,-1.5243%
2024-08-29,841591.21,-15.8409%,0.9616%
2024-08-30,849499.53,-15.0500%,0.9397%
2024-09-02,836168.22,-16.3832%,-1.5693%
2024-09-03,840726.28,-15.9274%,0.5451%
2024-09-04,835189.44,-16.4811%,-0.6586%
2024-09-05,839240.87,-16.0759%,0.4851%
2024-09-06,831082.43,-16.8918%,-0.9721%
2024-09-09,825790.91,-17.4209%,-0.6367%
2024-09-10,823465.08,-17.6535%,-0.2816%
2024-09-11,834062.13,-16.5938%,1.2869%
2024-09-12,829761.44,-17.0239%,-0.5156%
2024-09-13,823325.44,-17.6675%,-0.7756%
2024-09-18,830363.13,-16.9637%,0.8548%
2024-09-19,829146.13,-17.0854%,-0.1466%
2024-09-20,826669.52,-17.3330%,-0.2987%
2024-09-23,820602.85,-17.9397%,-0.7339%
2024-09-24,838678.67,-16.1321%,2.2027%
2024-09-25,847262.62,-15.2737%,1.0235%
2024-09-26,870143.92,-12.9856%,2.7006%
2024-09-27,924296.34,-7.5704%,6.2234%
2024-09-30,1029986.39,2.9986%,11.4346%
2024-10-08,1152075.39,15.2075%,11.8535%
2024-10-09,1039927.39,3.9927%,-9.7344%
2024-10-10,1049323.00,4.9323%,0.9035%
2024-10-11,1031913.78,3.1914%,-1.6591%
2024-10-14,1033071.69,3.3072%,0.1122%
2024-10-15,1027252.69,2.7253%,-0.5633%
2024-10-16,1025591.88,2.5592%,-0.1617%
2024-10-17,1025525.77,2.5526%,-0.0064%
2024-10-18,1025868.77,2.5869%,0.0334%
2024-10-21,1026281.77,2.6282%,0.0403%
2024-10-22,1026162.77,2.6163%,-0.0116%
2024-10-23,1026022.77,2.6023%,-0.0136%
2024-10-24,1025770.77,2.5771%,-0.0246%
2024-10-25,1025588.77,2.5589%,-0.0177%
2024-10-28,1025567.77,2.5568%,-0.0020%
2024-10-29,1025581.77,2.5582%,0.0014%
2024-10-30,1025518.77,2.5519%,-0.0061%
2024-10-31,1025301.77,2.5302%,-0.0212%
2024-11-01,1025602.77,2.5603%,0.0294%
2024-11-04,1025672.77,2.5673%,0.0068%
2024-11-05,1025917.77,2.5918%,0.0239%
2024-11-06,1025644.77,2.5645%,-0.0266%
2024-11-07,1025490.77,2.5491%,-0.0150%
2024-11-08,1025490.77,2.5491%,0.0000%
2024-11-11,1025084.77,2.5085%,-0.0396%
2024-11-12,1024760.03,2.4760%,-0.0317%
2024-11-13,1024760.03,2.4760%,0.0000%
2024-11-14,1024760.03,2.4760%,0.0000%
2024-11-15,1024760.03,2.4760%,0.0000%
2024-11-18,1024760.03,2.4760%,0.0000%
2024-11-19,1024760.03,2.4760%,0.0000%
2024-11-20,1024760.03,2.4760%,0.0000%
2024-11-21,1022135.05,2.2135%,-0.2562%
2024-11-22,1012151.05,1.2151%,-0.9768%
2024-11-25,1009847.05,0.9847%,-0.2276%
2024-11-26,1018871.05,1.8871%,0.8936%
2024-11-27,1021559.05,2.1559%,0.2638%
2024-11-28,1008324.38,0.8324%,-1.2955%
2024-11-29,1011160.06,1.1160%,0.2812%
2024-12-02,1019301.11,1.9301%,0.8051%
2024-12-03,1016014.99,1.6015%,-0.3224%
2024-12-04,1010938.99,1.0939%,-0.4996%
2024-12-05,1004546.17,0.4546%,-0.6324%
2024-12-06,1010295.17,1.0295%,0.5723%
2024-12-09,1005480.37,0.5480%,-0.4766%
2024-12-10,993293.13,-0.6707%,-1.2121%
2024-12-11,1003713.13,0.3713%,1.0490%
2024-12-12,1003108.61,0.3109%,-0.0602%
2024-12-13,997519.99,-0.2480%,-0.5571%
2024-12-16,992212.31,-0.7788%,-0.5321%
2024-12-17,997641.24,-0.2359%,0.5472%
2024-12-18,1004471.24,0.4471%,0.6846%
2024-12-19,1020773.56,2.0774%,1.6230%
2024-12-20,1024552.13,2.4552%,0.3702%
2024-12-23,1008663.98,0.8664%,-1.5507%
2024-12-24,1023025.78,2.3026%,1.4238%
2024-12-25,1010196.49,1.0196%,-1.2541%
2024-12-26,1050953.49,5.0953%,4.0346%
2024-12-27,1033338.99,3.3339%,-1.6760%
2024-12-30,1021571.99,2.1572%,-1.1387%
2024-12-31,982479.99,-1.7520%,-3.8267%
2025-01-02,968421.08,-3.1579%,-1.4310%
2025-01-03,965294.69,-3.4705%,-0.3228%
2025-01-06,965613.31,-3.4387%,0.0330%
2025-01-07,966333.68,-3.3666%,0.0746%
2025-01-08,978738.17,-2.1262%,1.2837%
2025-01-09,1006008.17,0.6008%,2.7862%
2025-01-10,991744.17,-0.8256%,-1.4179%
2025-01-13,974787.24,-2.5213%,-1.7098%
2025-01-14,988143.89,-1.1856%,1.3702%
2025-01-15,982338.89,-1.7661%,-0.5875%
2025-01-16,980689.58,-1.9310%,-0.1679%
2025-01-17,984400.58,-1.5599%,0.3784%
2025-01-20,985288.58,-1.4711%,0.0902%
2025-01-21,996321.58,-0.3678%,1.1198%
2025-01-22,995177.21,-0.4823%,-0.1149%
2025-01-23,980123.21,-1.9877%,-1.5127%
2025-01-24,1000850.21,0.0850%,2.1147%
2025-01-27,964372.46,-3.5628%,-3.6447%
2025-02-05,965829.22,-3.4171%,0.1511%
2025-02-06,996332.76,-0.3667%,3.1583%
2025-02-07,1008587.17,0.8587%,1.2300%
2025-02-10,1014464.55,1.4465%,0.5827%
2025-02-11,1015241.66,1.5242%,0.0766%
2025-02-12,1019200.00,1.9200%,0.3899%
2025-02-13,1020722.14,2.0722%,0.1493%
2025-02-14,1052470.48,5.2470%,3.1104%
2025-02-17,1041491.54,4.1492%,-1.0432%
2025-02-18,1038088.67,3.8089%,-0.3267%
2025-02-19,1071653.43,7.1653%,3.2333%
2025-02-20,1074557.83,7.4558%,0.2710%
2025-02-21,1102865.83,10.2866%,2.6344%
2025-02-24,1094958.64,9.4959%,-0.7170%
2025-02-25,1069392.12,6.9392%,-2.3349%
2025-02-26,1079456.75,7.9457%,0.9412%
2025-02-27,1083025.32,8.3025%,0.3306%
2025-02-28,1058124.32,5.8124%,-2.2992%
2025-03-03,1056467.15,5.6467%,-0.1566%
2025-03-04,1041128.72,4.1129%,-1.4519%
2025-03-05,1040559.74,4.0560%,-0.0547%
2025-03-06,1040930.09,4.0930%,0.0356%
2025-03-07,1036483.64,3.6484%,-0.4272%
2025-03-10,1038044.86,3.8045%,0.1506%
2025-03-11,1047143.65,4.7144%,0.8765%
2025-03-12,1046408.35,4.6408%,-0.0702%
2025-03-13,1053537.35,5.3537%,0.6813%
2025-03-14,1061143.58,6.1144%,0.7220%
2025-03-17,1050799.34,5.0799%,-0.9748%
2025-03-18,1069103.01,6.9103%,1.7419%
2025-03-19,1072960.88,7.2961%,0.3609%
2025-03-20,1064539.59,6.4540%,-0.7849%
2025-03-21,1053446.59,5.3447%,-1.0420%
2025-03-24,1057783.86,5.7784%,0.4117%
2025-03-25,1067081.44,6.7081%,0.8790%
2025-03-26,1065170.89,6.5171%,-0.1790%
2025-03-27,1027193.16,2.7193%,-3.5654%
2025-03-28,1002242.35,0.2242%,-2.4290%
2025-03-31,993187.35,-0.6813%,-0.9035%
2025-04-01,997087.24,-0.2913%,0.3927%
2025-04-02,994405.79,-0.5594%,-0.2689%
2025-04-03,984703.69,-1.5296%,-0.9757%
2025-04-07,952085.89,-4.7914%,-3.3124%
2025-04-08,952102.93,-4.7897%,0.0018%
2025-04-09,952102.93,-4.7897%,0.0000%
2025-04-10,952102.93,-4.7897%,0.0000%
2025-04-11,952102.93,-4.7897%,0.0000%
2025-04-14,952102.93,-4.7897%,0.0000%
2025-04-15,952102.93,-4.7897%,0.0000%
2025-04-16,948842.43,-5.1158%,-0.3425%
2025-04-17,950146.43,-4.9854%,0.1374%
2025-04-18,946886.43,-5.3114%,-0.3431%
2025-04-21,962860.43,-3.7140%,1.6870%
2025-04-22,949327.40,-5.0673%,-1.4055%
2025-04-23,927922.81,-7.2077%,-2.2547%
2025-04-24,932730.84,-6.7269%,0.5181%
2025-04-25,961917.42,-3.8083%,3.1292%
2025-04-28,964427.61,-3.5572%,0.2610%
2025-04-29,959758.01,-4.0242%,-0.4842%
2025-04-30,947015.66,-5.2984%,-1.3277%
2025-05-06,990718.78,-0.9281%,4.6148%
2025-05-07,991269.78,-0.8730%,0.0556%
2025-05-08,998018.53,-0.1981%,0.6808%
2025-05-09,994683.83,-0.5316%,-0.3341%
2025-05-12,1000729.83,0.0730%,0.6078%
2025-05-13,998584.67,-0.1415%,-0.2144%
2025-05-14,1007971.67,0.7972%,0.9400%
2025-05-15,998309.33,-0.1691%,-0.9586%
2025-05-16,1023051.18,2.3051%,2.4784%
2025-05-19,1017801.18,1.7801%,-0.5132%
2025-05-20,1015398.96,1.5399%,-0.2360%
2025-05-21,1026667.96,2.6668%,1.1098%
2025-05-22,1023078.57,2.3079%,-0.3496%
2025-05-23,1011668.62,1.1669%,-1.1153%
2025-05-26,1020215.30,2.0215%,0.8448%
2025-05-27,1007144.30,0.7144%,-1.2812%
2025-05-28,1006663.24,0.6663%,-0.0478%
2025-05-29,1011324.24,1.1324%,0.4630%
2025-05-30,998063.41,-0.1937%,-1.3112%
2025-06-03,1017955.41,1.7955%,1.9931%
2025-06-04,1035189.41,3.5189%,1.6930%
2025-06-05,1037355.41,3.7355%,0.2092%
2025-06-06,1037390.66,3.7391%,0.0034%
2025-06-09,1050199.66,5.0200%,1.2347%
2025-06-10,1047015.97,4.7016%,-0.3032%
2025-06-11,1059740.84,5.9741%,1.2153%
2025-06-12,1073703.25,7.3703%,1.3175%
2025-06-13,1089252.83,8.9253%,1.4482%
2025-06-16,1098709.83,9.8710%,0.8682%
2025-06-17,1105462.83,10.5463%,0.6146%
2025-06-18,1107007.83,10.7008%,0.1398%
2025-06-19,1067244.83,6.7245%,-3.5919%
2025-06-20,1062762.71,6.2763%,-0.4200%
2025-06-23,1084362.38,8.4362%,2.0324%
2025-06-24,1110453.72,11.0454%,2.4061%
2025-06-25,1119622.05,11.9622%,0.8256%
2025-06-26,1118388.34,11.8388%,-0.1102%
2025-06-27,1144403.14,14.4403%,2.3261%
2025-06-30,1157761.00,15.7761%,1.1672%
2025-07-01,1161475.68,16.1476%,0.3209%
2025-07-02,1177522.56,17.7523%,1.3816%
2025-07-03,1201247.83,20.1248%,2.0148%
2025-07-04,1188239.33,18.8239%,-1.0829%
2025-07-07,1186764.33,18.6764%,-0.1241%
2025-07-08,1218621.33,21.8621%,2.6844%
2025-07-09,1206510.55,20.6511%,-0.9938%
2025-07-10,1196525.55,19.6526%,-0.8276%
2025-07-11,1194248.98,19.4249%,-0.1903%
2025-07-14,1191475.29,19.1475%,-0.2323%
2025-07-15,1197990.29,19.7990%,0.5468%
2025-07-16,1196387.29,19.6387%,-0.1338%
2025-07-17,1209580.76,20.9581%,1.1028%
2025-07-18,1210001.76,21.0002%,0.0348%
2025-07-21,1225204.76,22.5205%,1.2564%
2025-07-22,1224731.33,22.4731%,-0.0386%
2025-07-23,1215578.49,21.5578%,-0.7473%
2025-07-24,1232308.53,23.2309%,1.3763%
2025-07-25,1224828.53,22.4829%,-0.6070%
2025-07-28,1228341.67,22.8342%,0.2868%
2025-07-29,1241460.67,24.1461%,1.0680%
2025-07-30,1249978.43,24.9978%,0.6861%
2025-07-31,1237671.36,23.7671%,-0.9846%
2025-08-01,1225138.10,22.5138%,-1.0126%
2025-08-04,1239043.90,23.9044%,1.1350%
2025-08-05,1251710.90,25.1711%,1.0223%
2025-08-06,1256811.23,25.6811%,0.4075%
2025-08-07,1264580.23,26.4580%,0.6182%
2025-08-08,1271098.23,27.1098%,0.5154%
2025-08-11,1284396.26,28.4396%,1.0462%
2025-08-12,1308678.70,30.8679%,1.8906%
2025-08-13,1338849.00,33.8849%,2.3054%
2025-08-14,1329882.66,32.9883%,-0.6697%
2025-08-15,1356896.66,35.6897%,2.0313%
2025-08-18,1355980.84,35.5981%,-0.0675%
2025-08-19,1366686.41,36.6686%,0.7895%
2025-08-20,1374888.41,37.4888%,0.6001%
2025-08-21,1369838.41,36.9838%,-0.3673%
2025-08-22,1394458.03,39.4458%,1.7973%
2025-08-25,1450089.82,45.0090%,3.9895%
2025-08-26,1448100.82,44.8101%,-0.1372%
2025-08-27,1440812.82,44.0813%,-0.5033%
2025-08-28,1468693.82,46.8694%,1.9351%
2025-08-29,1506792.82,50.6793%,2.5941%
2025-09-01,1572383.82,57.2384%,4.3530%
2025-09-02,1533573.78,53.3574%,-2.4682%
2025-09-03,1541109.70,54.1110%,0.4914%
2025-09-04,1498346.05,49.8346%,-2.7749%
2025-09-05,1558764.47,55.8764%,4.0323%
2025-09-08,1527370.47,52.7370%,-2.0140%
2025-09-09,1521129.27,52.1129%,-0.4086%
2025-09-10,1524830.89,52.4831%,0.2433%
2025-09-11,1538710.58,53.8711%,0.9102%
2025-09-12,1538917.58,53.8918%,0.0135%
2025-09-15,1537679.70,53.7680%,-0.0804%
2025-09-16,1528072.70,52.8073%,-0.6248%
2025-09-17,1519955.16,51.9955%,-0.5312%
2025-09-18,1503598.23,50.3598%,-1.0761%
2025-09-19,1506716.28,50.6716%,0.2074%
2025-09-22,1507137.28,50.7137%,0.0279%
2025-09-23,1513904.02,51.3904%,0.4490%
2025-09-24,1524011.07,52.4011%,0.6676%
2025-09-25,1550761.36,55.0761%,1.7553%
2025-09-26,1543133.36,54.3133%,-0.4919%
2025-09-29,1577468.36,57.7468%,2.2250%
2025-09-30,1607034.75,60.7035%,1.8743%
2025-10-09,1668496.75,66.8497%,3.8246%
2025-10-10,1604141.06,60.4141%,-3.8571%
2025-10-13,1603141.48,60.3141%,-0.0623%
2025-10-14,1570163.52,57.0164%,-2.0571%
2025-10-15,1584711.24,58.4711%,0.9265%
2025-10-16,1578908.24,57.8908%,-0.3662%
2025-10-17,1567919.24,56.7919%,-0.6960%
2025-10-20,1572838.24,57.2838%,0.3137%
2025-10-21,1585415.97,58.5416%,0.7997%
2025-10-22,1584513.22,58.4513%,-0.0569%
2025-10-23,1611384.22,61.1384%,1.6959%
2025-10-24,1612879.44,61.2879%,0.0928%
2025-10-27,1648523.44,64.8523%,2.2100%
2025-10-28,1645922.33,64.5922%,-0.1578%
2025-10-29,1659178.68,65.9179%,0.8054%
2025-10-30,1628393.44,62.8393%,-1.8555%
2025-10-31,1588873.83,58.8874%,-2.4269%
2025-11-03,1596095.19,59.6095%,0.4545%
2025-11-04,1587178.19,58.7178%,-0.5587%
2025-11-05,1607756.54,60.7757%,1.2965%
2025-11-06,1620505.08,62.0505%,0.7929%
2025-11-07,1628326.02,62.8326%,0.4826%
2025-11-10,1656655.47,65.6655%,1.7398%
2025-11-11,1657499.83,65.7500%,0.0510%
2025-11-12,1638316.72,63.8317%,-1.1574%
2025-11-13,1716396.72,71.6397%,4.7659%
2025-11-14,1722728.72,72.2729%,0.3689%
2025-11-17,1736668.30,73.6668%,0.8092%
2025-11-18,1684787.30,68.4787%,-2.9874%
2025-11-19,1697900.57,69.7901%,0.7783%
2025-11-20,1707804.68,70.7805%,0.5833%
2025-11-21,1656809.73,65.6810%,-2.9860%
2025-11-24,1629827.40,62.9827%,-1.6286%
2025-11-25,1634302.51,63.4303%,0.2746%
2025-11-26,1632810.31,63.2810%,-0.0913%
2025-11-27,1620312.81,62.0313%,-0.7654%
2025-11-28,1666145.81,66.6146%,2.8287%
2025-12-01,1706789.06,70.6789%,2.4394%
2025-12-02,1753723.15,75.3723%,2.7498%
2025-12-03,1799808.25,79.9808%,2.6278%
2025-12-04,1794424.04,79.4424%,-0.2992%
2025-12-05,1882557.14,88.2557%,4.9115%
2025-12-08,1970274.02,97.0274%,4.6595%
2025-12-09,1970905.38,97.0905%,0.0320%
2025-12-10,1992628.47,99.2628%,1.1022%
2025-12-11,2069265.47,106.9265%,3.8460%
2025-12-12,2170566.93,117.0567%,4.8955%
2025-12-15,2199630.40,119.9630%,1.3390%
2025-12-16,2203854.44,120.3854%,0.1920%
2025-12-17,2125404.59,112.5405%,-3.5597%
2025-12-18,2162709.45,116.2709%,1.7552%
2025-12-19,2155419.66,115.5420%,-0.3371%
2025-12-22,2198332.47,119.8332%,1.9909%
2025-12-23,2192850.91,119.2851%,-0.2494%
2025-12-24,2229239.59,122.9240%,1.6594%
2025-12-25,2274222.66,127.4223%,2.0179%
2025-12-26,2328707.58,132.8708%,2.3958%
2025-12-29,2320409.48,132.0409%,-0.3563%
2025-12-30,2316391.67,131.6392%,-0.1732%
2025-12-31,2332115.31,133.2115%,0.6788%
