日期,总资产(元),累计收益率,每日收益率
2025-09-29,265060.11,32.5301%,1.9673%
2025-09-30,267675.11,33.8376%,0.9866%
2025-10-09,274460.11,37.2301%,2.5348%
2025-10-10,265412.57,32.7063%,-3.2965%
2025-10-13,262490.89,31.2454%,-1.1008%
2025-10-14,259303.69,29.6518%,-1.2142%
2025-10-15,259944.11,29.9721%,0.2470%
2025-10-16,259571.11,29.7856%,-0.1435%
2025-10-17,258598.11,29.2991%,-0.3748%
2025-10-20,258828.11,29.4141%,0.0889%
2025-10-21,260537.22,30.2686%,0.6603%
2025-10-22,260792.22,30.3961%,0.0979%
2025-10-23,262529.22,31.2646%,0.6660%
2025-10-24,260655.20,30.3276%,-0.7138%
2025-10-27,261784.20,30.8921%,0.4331%
2025-10-28,260884.77,30.4424%,-0.3436%
2025-10-29,262634.14,31.3171%,0.6706%
2025-10-30,256389.88,28.1949%,-2.3776%
2025-10-31,251028.11,25.5141%,-2.0913%
2025-11-03,253046.67,26.5233%,0.8041%
2025-11-04,254359.01,27.1795%,0.5186%
2025-11-05,256444.09,28.2220%,0.8197%
2025-11-06,257662.36,28.8312%,0.4751%
2025-11-07,257132.95,28.5665%,-0.2055%
2025-11-10,262346.79,31.1734%,2.0277%
2025-11-11,262336.21,31.1681%,-0.0040%
2025-11-12,261079.21,30.5396%,-0.4792%
2025-11-13,269197.21,34.5986%,3.1094%
2025-11-14,269553.21,34.7766%,0.1322%
2025-11-17,267057.03,33.5285%,-0.9260%
2025-11-18,259912.03,29.9560%,-2.6755%
2025-11-19,257285.02,28.6425%,-1.0107%
2025-11-20,256626.65,28.3133%,-0.2559%
2025-11-21,253643.25,26.8216%,-1.1625%
2025-11-24,253394.50,26.6973%,-0.0981%
2025-11-25,254267.80,27.1339%,0.3446%
2025-11-26,254124.92,27.0625%,-0.0562%
2025-11-27,252281.96,26.1410%,-0.7252%
2025-11-28,258800.96,29.4005%,2.5840%
2025-12-01,264612.10,32.3060%,2.2454%
2025-12-02,271712.97,35.8565%,2.6835%
2025-12-03,278257.55,39.1288%,2.4086%
2025-12-04,277737.38,38.8687%,-0.1869%
2025-12-05,291642.88,45.8214%,5.0067%
2025-12-08,304674.76,52.3374%,4.4684%
2025-12-09,304625.48,52.3127%,-0.0162%
2025-12-10,308186.48,54.0932%,1.1690%
2025-12-11,319700.48,59.8502%,3.7360%
2025-12-12,335003.44,67.5017%,4.7867%
2025-12-15,340928.44,70.4642%,1.7686%
2025-12-16,341688.44,70.8442%,0.2229%
2025-12-17,329826.92,64.9135%,-3.4714%
2025-12-18,336373.24,68.1866%,1.9848%
2025-12-19,336306.01,68.1530%,-0.0200%
2025-12-22,342556.03,71.2780%,1.8584%
2025-12-23,341036.47,70.5182%,-0.4436%
2025-12-24,346324.25,73.1621%,1.5505%
2025-12-25,354916.00,77.4580%,2.4808%
2025-12-26,362489.11,81.2446%,2.1338%
2025-12-29,362374.89,81.1874%,-0.0315%
2025-12-30,361250.08,80.6250%,-0.3104%
2025-12-31,365324.07,82.6620%,1.1277%
