日期,总资产(元),累计收益率,每日收益率
2022-04-25,821653.73,-17.8346%,-3.5811%
2022-04-26,822133.45,-17.7867%,0.0584%
2022-04-27,842433.81,-15.7566%,2.4692%
2022-04-28,855799.83,-14.4200%,1.5866%
2022-04-29,883707.83,-11.6292%,3.2610%
2022-05-05,885807.83,-11.4192%,0.2376%
2022-05-06,858840.83,-14.1159%,-3.0443%
2022-05-09,861652.83,-13.8347%,0.3274%
2022-05-10,872869.83,-12.7130%,1.3018%
2022-05-11,890475.83,-10.9524%,2.0170%
2022-05-12,897217.45,-10.2783%,0.7571%
2022-05-13,894721.89,-10.5278%,-0.2781%
2022-05-16,891161.89,-10.8838%,-0.3979%
2022-05-17,905087.26,-9.4913%,1.5626%
2022-05-18,905426.26,-9.4574%,0.0375%
2022-05-19,910003.26,-8.9997%,0.5055%
2022-05-20,916272.26,-8.3728%,0.6889%
2022-05-23,913267.46,-8.6733%,-0.3279%
2022-05-24,910561.46,-8.9439%,-0.2963%
2022-05-25,914401.46,-8.5599%,0.4217%
2022-05-26,919645.46,-8.0355%,0.5735%
2022-05-27,918745.46,-8.1255%,-0.0979%
2022-05-30,931105.46,-6.8895%,1.3453%
2022-05-31,928484.13,-7.1516%,-0.2815%
2022-06-01,928484.13,-7.1516%,0.0000%
2022-06-02,928484.13,-7.1516%,0.0000%
2022-06-06,928484.13,-7.1516%,0.0000%
2022-06-07,928484.13,-7.1516%,0.0000%
2022-06-08,928484.13,-7.1516%,0.0000%
2022-06-09,928484.13,-7.1516%,0.0000%
2022-06-10,928484.13,-7.1516%,0.0000%
2022-06-13,928484.13,-7.1516%,0.0000%
2022-06-14,928484.13,-7.1516%,0.0000%
2022-06-15,928484.13,-7.1516%,0.0000%
2022-06-16,928484.13,-7.1516%,0.0000%
2022-06-17,928484.13,-7.1516%,0.0000%
2022-06-20,928484.13,-7.1516%,0.0000%
2022-06-21,928484.13,-7.1516%,0.0000%
2022-06-22,928484.13,-7.1516%,0.0000%
2022-06-23,928484.13,-7.1516%,0.0000%
2022-06-24,928484.13,-7.1516%,0.0000%
2022-06-27,928484.13,-7.1516%,0.0000%
2022-06-28,928484.13,-7.1516%,0.0000%
2022-06-29,928484.13,-7.1516%,0.0000%
2022-06-30,928484.13,-7.1516%,0.0000%
2022-07-01,928484.13,-7.1516%,0.0000%
2022-07-04,928484.13,-7.1516%,0.0000%
2022-07-05,928484.13,-7.1516%,0.0000%
2022-07-06,928484.13,-7.1516%,0.0000%
2022-07-07,928484.13,-7.1516%,0.0000%
2022-07-08,928484.13,-7.1516%,0.0000%
2022-07-11,928484.13,-7.1516%,0.0000%
2022-07-12,928484.13,-7.1516%,0.0000%
2022-07-13,928484.13,-7.1516%,0.0000%
2022-07-14,945385.75,-5.4614%,1.8203%
2022-07-15,951466.75,-4.8533%,0.6432%
2022-07-18,958284.62,-4.1715%,0.7166%
2022-07-19,971476.62,-2.8523%,1.3766%
2022-07-20,972482.39,-2.7518%,0.1035%
2022-07-21,973358.96,-2.6641%,0.0901%
2022-07-22,973358.96,-2.6641%,0.0000%
2022-07-25,973358.96,-2.6641%,0.0000%
2022-07-26,973358.96,-2.6641%,0.0000%
2022-07-27,973358.96,-2.6641%,0.0000%
2022-07-28,973358.96,-2.6641%,0.0000%
2022-07-29,973358.96,-2.6641%,0.0000%
2022-08-01,973358.96,-2.6641%,0.0000%
2022-08-02,973358.96,-2.6641%,0.0000%
2022-08-03,973358.96,-2.6641%,0.0000%
2022-08-04,973358.96,-2.6641%,0.0000%
2022-08-05,973068.22,-2.6932%,-0.0299%
2022-08-08,979305.22,-2.0695%,0.6410%
2022-08-09,977037.22,-2.2963%,-0.2316%
2022-08-10,974202.22,-2.5798%,-0.2902%
2022-08-11,972879.22,-2.7121%,-0.1358%
2022-08-12,967776.22,-3.2224%,-0.5245%
2022-08-15,974769.22,-2.5231%,0.7226%
2022-08-16,975147.22,-2.4853%,0.0388%
2022-08-17,973824.22,-2.6176%,-0.1357%
2022-08-18,969855.22,-3.0145%,-0.4076%
2022-08-19,965319.22,-3.4681%,-0.4677%
2022-08-22,962295.22,-3.7705%,-0.3133%
2022-08-23,963618.22,-3.6382%,0.1375%
2022-08-24,955869.22,-4.4131%,-0.8042%
2022-08-25,958704.22,-4.1296%,0.2966%
2022-08-26,958704.22,-4.1296%,0.0000%
2022-08-29,954189.00,-4.5811%,-0.4710%
2022-08-30,954157.06,-4.5843%,-0.0033%
2022-08-31,942051.06,-5.7949%,-1.2688%
2022-09-01,938816.32,-6.1184%,-0.3434%
2022-09-02,933058.37,-6.6942%,-0.6133%
2022-09-05,919256.37,-8.0744%,-1.4792%
2022-09-06,936766.06,-6.3234%,1.9048%
2022-09-07,938613.75,-6.1386%,0.1972%
2022-09-08,938257.75,-6.1742%,-0.0379%
2022-09-09,940749.75,-5.9250%,0.2656%
2022-09-13,941973.33,-5.8027%,0.1301%
2022-09-14,941973.33,-5.8027%,0.0000%
2022-09-15,939504.76,-6.0495%,-0.2621%
2022-09-16,927838.76,-7.2161%,-1.2417%
2022-09-19,927306.76,-7.2693%,-0.0573%
2022-09-20,929546.28,-7.0454%,0.2415%
2022-09-21,917742.75,-8.2257%,-1.2698%
2022-09-22,905574.16,-9.4426%,-1.3259%
2022-09-23,895974.19,-10.4026%,-1.0601%
2022-09-26,884645.76,-11.5354%,-1.2644%
2022-09-27,890843.73,-10.9156%,0.7006%
2022-09-28,867421.50,-13.2578%,-2.6292%
2022-09-29,874186.94,-12.5813%,0.7799%
2022-09-30,871201.18,-12.8799%,-0.3415%
2022-10-10,866458.05,-13.3542%,-0.5444%
2022-10-11,870526.29,-12.9474%,0.4695%
2022-10-12,884603.65,-11.5396%,1.6171%
2022-10-13,879398.65,-12.0601%,-0.5884%
2022-10-14,892946.65,-10.7053%,1.5406%
2022-10-17,883661.49,-11.6339%,-1.0398%
2022-10-18,885047.49,-11.4953%,0.1568%
2022-10-19,883859.49,-11.6141%,-0.1342%
2022-10-20,870494.49,-12.9506%,-1.5121%
2022-10-21,877622.49,-12.2378%,0.8188%
2022-10-24,872573.49,-12.7427%,-0.5753%
2022-10-25,878216.49,-12.1784%,0.6467%
2022-10-26,879711.76,-12.0288%,0.1703%
2022-10-27,883925.52,-11.6074%,0.4790%
2022-10-28,861284.52,-13.8715%,-2.5614%
2022-10-31,865518.52,-13.4481%,0.4916%
2022-11-01,888421.19,-11.1579%,2.6461%
2022-11-02,909091.19,-9.0909%,2.3266%
2022-11-03,912127.71,-8.7872%,0.3340%
2022-11-04,927210.82,-7.2789%,1.6536%
2022-11-07,925167.96,-7.4832%,-0.2203%
2022-11-08,925167.96,-7.4832%,0.0000%
2022-11-09,925167.96,-7.4832%,0.0000%
2022-11-10,925167.96,-7.4832%,0.0000%
2022-11-11,925167.96,-7.4832%,0.0000%
2022-11-14,925167.96,-7.4832%,0.0000%
2022-11-15,925167.96,-7.4832%,0.0000%
2022-11-16,925167.96,-7.4832%,0.0000%
2022-11-17,925167.96,-7.4832%,0.0000%
2022-11-18,925167.96,-7.4832%,0.0000%
2022-11-21,925167.96,-7.4832%,0.0000%
2022-11-22,925167.96,-7.4832%,0.0000%
2022-11-23,925167.96,-7.4832%,0.0000%
2022-11-24,925167.96,-7.4832%,0.0000%
2022-11-25,925167.96,-7.4832%,0.0000%
2022-11-28,925167.96,-7.4832%,0.0000%
2022-11-29,937511.68,-6.2488%,1.3342%
2022-11-30,937061.12,-6.2939%,-0.0481%
2022-12-01,942261.12,-5.7739%,0.5549%
2022-12-02,936281.12,-6.3719%,-0.6346%
2022-12-05,938101.12,-6.1899%,0.1944%
2022-12-06,937607.12,-6.2393%,-0.0527%
2022-12-07,939349.12,-6.0651%,0.1858%
2022-12-08,942365.12,-5.7635%,0.3211%
2022-12-09,938299.97,-6.1700%,-0.4314%
2022-12-12,935660.97,-6.4339%,-0.2813%
2022-12-13,929659.97,-7.0340%,-0.6414%
2022-12-14,927863.97,-7.2136%,-0.1932%
2022-12-15,934786.37,-6.5214%,0.7461%
2022-12-16,926309.37,-7.3691%,-0.9068%
2022-12-19,911636.37,-8.8364%,-1.5840%
2022-12-20,904365.95,-9.5634%,-0.7975%
2022-12-21,896840.56,-10.3159%,-0.8321%
2022-12-22,898641.51,-10.1358%,0.2008%
2022-12-23,899463.51,-10.0536%,0.0915%
2022-12-26,910120.41,-8.9880%,1.1848%
2022-12-27,913907.41,-8.6093%,0.4161%
2022-12-28,904750.55,-9.5249%,-1.0019%
2022-12-29,902585.24,-9.7415%,-0.2393%
2022-12-30,906588.24,-9.3412%,0.4435%
2023-01-03,922024.24,-7.7976%,1.7026%
2023-01-04,914568.70,-8.5431%,-0.8086%
2023-01-05,923154.70,-7.6845%,0.9388%
2023-01-06,922671.55,-7.7328%,-0.0523%
2023-01-09,923396.35,-7.6604%,0.0786%
2023-01-10,929704.35,-7.0296%,0.6831%
2023-01-11,922239.29,-7.7761%,-0.8029%
2023-01-12,927535.29,-7.2465%,0.5743%
2023-01-13,926647.29,-7.3353%,-0.0957%
2023-01-16,925039.29,-7.4961%,-0.1735%
2023-01-17,930835.29,-6.9165%,0.6266%
2023-01-18,929775.22,-7.0225%,-0.1139%
2023-01-19,915887.22,-8.4113%,-1.4937%
2023-01-20,903086.93,-9.6913%,-1.3976%
2023-01-30,898216.92,-10.1783%,-0.5393%
2023-01-31,900966.92,-9.9033%,0.3062%
2023-02-01,908466.92,-9.1533%,0.8324%
2023-02-02,908966.92,-9.1033%,0.0550%
2023-02-03,905716.92,-9.4283%,-0.3575%
2023-02-06,901216.92,-9.8783%,-0.4968%
2023-02-07,905966.92,-9.4033%,0.5271%
2023-02-08,908966.92,-9.1033%,0.3311%
2023-02-09,909216.92,-9.0783%,0.0275%
2023-02-10,914716.92,-8.5283%,0.6049%
2023-02-13,923216.92,-7.6783%,0.9292%
2023-02-14,921512.32,-7.8488%,-0.1846%
2023-02-15,921512.32,-7.8488%,0.0000%
2023-02-16,921512.32,-7.8488%,0.0000%
2023-02-17,921512.32,-7.8488%,0.0000%
2023-02-20,921512.32,-7.8488%,0.0000%
2023-02-21,919264.44,-8.0736%,-0.2439%
2023-02-22,912921.67,-8.7078%,-0.6900%
2023-02-23,917691.67,-8.2308%,0.5225%
2023-02-24,908155.67,-9.1844%,-1.0391%
2023-02-27,904091.67,-9.5908%,-0.4475%
2023-02-28,907603.90,-9.2396%,0.3885%
2023-03-01,915199.90,-8.4800%,0.8369%
2023-03-02,901689.90,-9.8310%,-1.4762%
2023-03-03,904081.15,-9.5919%,0.2652%
2023-03-06,907941.57,-9.2058%,0.4270%
2023-03-07,894334.57,-10.5665%,-1.4987%
2023-03-08,891145.57,-10.8854%,-0.3566%
2023-03-09,882940.45,-11.7060%,-0.9207%
2023-03-10,876735.45,-12.3265%,-0.7028%
2023-03-13,883678.24,-11.6322%,0.7919%
2023-03-14,874418.95,-12.5581%,-1.0478%
2023-03-15,876938.95,-12.3061%,0.2882%
2023-03-16,857602.14,-14.2398%,-2.2050%
2023-03-17,862313.82,-13.7686%,0.5494%
2023-03-20,859395.82,-14.0604%,-0.3384%
2023-03-21,868743.82,-13.1256%,1.0877%
2023-03-22,862330.82,-13.7669%,-0.7382%
2023-03-23,858662.52,-14.1337%,-0.4254%
2023-03-24,863129.52,-13.6870%,0.5202%
2023-03-27,860073.52,-13.9926%,-0.3541%
2023-03-28,857428.52,-14.2571%,-0.3075%
2023-03-29,856626.08,-14.3374%,-0.0936%
2023-03-30,856956.56,-14.3043%,0.0386%
2023-03-31,851730.61,-14.8269%,-0.6098%
2023-04-03,860998.99,-13.9001%,1.0882%
2023-04-04,853403.99,-14.6596%,-0.8821%
2023-04-06,848846.99,-15.1153%,-0.5340%
2023-04-07,849125.99,-15.0874%,0.0329%
2023-04-10,852349.99,-14.7650%,0.3797%
2023-04-11,855759.99,-14.4240%,0.4001%
2023-04-12,853279.99,-14.6720%,-0.2898%
2023-04-13,848443.99,-15.1556%,-0.5668%
2023-04-14,857464.99,-14.2535%,1.0632%
2023-04-17,857991.99,-14.2008%,0.0615%
2023-04-18,859448.99,-14.0551%,0.1698%
2023-04-19,860967.99,-13.9032%,0.1767%
2023-04-20,850923.99,-14.9076%,-1.1666%
2023-04-21,845405.99,-15.4594%,-0.6485%
2023-04-24,843152.24,-15.6848%,-0.2666%
2023-04-25,824048.01,-17.5952%,-2.2658%
2023-04-26,828323.27,-17.1677%,0.5188%
2023-04-27,831553.65,-16.8446%,0.3900%
2023-04-28,835054.73,-16.4945%,0.4210%
2023-05-04,830423.73,-16.9576%,-0.5546%
2023-05-05,825410.45,-17.4590%,-0.6037%
2023-05-08,828802.45,-17.1198%,0.4109%
2023-05-09,821640.45,-17.8360%,-0.8641%
2023-05-10,822178.45,-17.7822%,0.0655%
2023-05-11,825056.45,-17.4944%,0.3500%
2023-05-12,820004.45,-17.9996%,-0.6123%
2023-05-15,831806.45,-16.8194%,1.4393%
2023-05-16,833508.45,-16.6492%,0.2046%
2023-05-17,831780.45,-16.8220%,-0.2073%
2023-05-18,828844.44,-17.1156%,-0.3530%
2023-05-19,829944.44,-17.0056%,0.1327%
2023-05-22,833200.44,-16.6800%,0.3923%
2023-05-23,834508.44,-16.5492%,0.1570%
2023-05-24,832960.54,-16.7039%,-0.1855%
2023-05-25,832584.54,-16.7415%,-0.0451%
2023-05-26,832960.54,-16.7039%,0.0452%
2023-05-29,832020.54,-16.7979%,-0.1129%
2023-05-30,831644.54,-16.8355%,-0.0452%
2023-05-31,831080.54,-16.8919%,-0.0678%
2023-06-01,830456.58,-16.9543%,-0.0751%
2023-06-02,830456.58,-16.9543%,0.0000%
2023-06-05,830456.58,-16.9543%,0.0000%
2023-06-06,830456.58,-16.9543%,0.0000%
2023-06-07,830456.58,-16.9543%,0.0000%
2023-06-08,828111.20,-17.1889%,-0.2824%
2023-06-09,831659.20,-16.8341%,0.4284%
2023-06-12,837868.20,-16.2132%,0.7466%
2023-06-13,841416.20,-15.8584%,0.4235%
2023-06-14,841416.20,-15.8584%,0.0000%
2023-06-15,838755.20,-16.1245%,-0.3163%
2023-06-16,838755.20,-16.1245%,0.0000%
2023-06-19,836094.20,-16.3906%,-0.3173%
2023-06-20,832546.20,-16.7454%,-0.4244%
2023-06-21,827224.20,-17.2776%,-0.6392%
2023-06-26,826337.20,-17.3663%,-0.1072%
2023-06-27,840161.65,-15.9838%,1.6730%
2023-06-28,839032.65,-16.0967%,-0.1344%
2023-06-29,845883.65,-15.4116%,0.8165%
2023-06-30,847482.08,-15.2518%,0.1890%
2023-07-03,845298.12,-15.4702%,-0.2577%
2023-07-04,850840.51,-14.9159%,0.6557%
2023-07-05,849011.51,-15.0988%,-0.2150%
2023-07-06,853273.51,-14.6726%,0.5020%
2023-07-07,842615.51,-15.7384%,-1.2491%
2023-07-10,838935.51,-16.1064%,-0.4367%
2023-07-11,855013.51,-14.4986%,1.9165%
2023-07-12,850384.77,-14.9615%,-0.5414%
2023-07-13,850280.28,-14.9720%,-0.0123%
2023-07-14,850280.28,-14.9720%,0.0000%
2023-07-17,850280.28,-14.9720%,0.0000%
2023-07-18,850280.28,-14.9720%,0.0000%
2023-07-19,850280.28,-14.9720%,0.0000%
2023-07-20,850280.28,-14.9720%,0.0000%
2023-07-21,850280.28,-14.9720%,0.0000%
2023-07-24,848019.16,-15.1981%,-0.2659%
2023-07-25,851863.20,-14.8137%,0.4533%
2023-07-26,852865.20,-14.7135%,0.1176%
2023-07-27,847474.20,-15.2526%,-0.6321%
2023-07-28,850195.20,-14.9805%,0.3211%
2023-07-31,855523.20,-14.4477%,0.6267%
2023-08-01,846622.20,-15.3378%,-1.0404%
2023-08-02,842250.20,-15.7750%,-0.5164%
2023-08-03,847478.20,-15.2522%,0.6207%
2023-08-04,855515.20,-14.4485%,0.9483%
2023-08-07,850149.20,-14.9851%,-0.6272%
2023-08-08,850898.59,-14.9101%,0.0881%
2023-08-09,849091.91,-15.0908%,-0.2123%
2023-08-10,848599.91,-15.1400%,-0.0579%
2023-08-11,843746.91,-15.6253%,-0.5719%
2023-08-14,844809.91,-15.5190%,0.1260%
2023-08-15,834424.36,-16.5576%,-1.2293%
2023-08-16,829046.72,-17.0953%,-0.6445%
2023-08-17,831816.78,-16.8183%,0.3341%
2023-08-18,824220.71,-17.5779%,-0.9132%
2023-08-21,820747.11,-17.9253%,-0.4214%
2023-08-22,825455.36,-17.4545%,0.5737%
2023-08-23,815877.36,-18.4123%,-1.1603%
2023-08-24,817546.82,-18.2453%,0.2046%
2023-08-25,805703.37,-19.4297%,-1.4487%
2023-08-28,808863.37,-19.1137%,0.3922%
2023-08-29,813364.37,-18.6636%,0.5565%
2023-08-30,816790.37,-18.3210%,0.4212%
2023-08-31,816820.42,-18.3180%,0.0037%
2023-09-01,815413.42,-18.4587%,-0.1723%
2023-09-04,820915.42,-17.9085%,0.6747%
2023-09-05,820627.42,-17.9373%,-0.0351%
2023-09-06,819497.42,-18.0503%,-0.1377%
2023-09-07,808235.42,-19.1765%,-1.3743%
2023-09-08,797435.42,-20.2565%,-1.3362%
2023-09-11,803201.41,-19.6799%,0.7231%
2023-09-12,801239.41,-19.8761%,-0.2443%
2023-09-13,795110.41,-20.4890%,-0.7649%
2023-09-14,792684.41,-20.7316%,-0.3051%
2023-09-15,783816.05,-21.6184%,-1.1188%
2023-09-18,786890.93,-21.3109%,0.3923%
2023-09-19,785412.93,-21.4587%,-0.1878%
2023-09-20,781892.93,-21.8107%,-0.4482%
2023-09-21,778270.05,-22.1730%,-0.4633%
2023-09-22,785472.05,-21.4528%,0.9254%
2023-09-25,783395.05,-21.6605%,-0.2644%
2023-09-26,780466.05,-21.9534%,-0.3739%
2023-09-27,785159.22,-21.4841%,0.6013%
2023-09-28,784934.36,-21.5066%,-0.0286%
2023-10-09,784417.36,-21.5583%,-0.0659%
2023-10-10,783010.74,-21.6989%,-0.1793%
2023-10-11,781026.74,-21.8973%,-0.2534%
2023-10-12,785702.74,-21.4297%,0.5987%
2023-10-13,780773.27,-21.9227%,-0.6274%
2023-10-16,782729.27,-21.7271%,0.2505%
2023-10-17,781425.27,-21.8575%,-0.1666%
2023-10-18,780121.27,-21.9879%,-0.1669%
2023-10-19,775691.79,-22.4308%,-0.5678%
2023-10-20,769464.72,-23.0535%,-0.8028%
2023-10-23,738691.54,-26.1308%,-3.9993%
2023-10-24,729891.53,-27.0108%,-1.1913%
2023-10-25,731302.37,-26.8698%,0.1933%
2023-10-26,735142.38,-26.4858%,0.5251%
2023-10-27,744024.38,-25.5976%,1.2082%
2023-10-30,749570.61,-25.0429%,0.7454%
2023-10-31,746216.61,-25.3783%,-0.4475%
2023-11-01,744065.91,-25.5934%,-0.2882%
2023-11-02,741665.91,-25.8334%,-0.3226%
2023-11-03,745832.91,-25.4167%,0.5618%
2023-11-06,752066.91,-24.7933%,0.8358%
2023-11-07,753617.46,-24.6383%,0.2062%
2023-11-08,751636.46,-24.8364%,-0.2629%
2023-11-09,754414.46,-24.5586%,0.3696%
2023-11-10,751029.36,-24.8971%,-0.4487%
2023-11-13,752521.36,-24.7479%,0.1987%
2023-11-14,753667.50,-24.6332%,0.1523%
2023-11-15,758175.14,-24.1825%,0.5981%
2023-11-16,755777.28,-24.4223%,-0.3163%
2023-11-17,754874.28,-24.5126%,-0.1195%
2023-11-20,755949.28,-24.4051%,0.1424%
2023-11-21,756637.28,-24.3363%,0.0910%
2023-11-22,755175.28,-24.4825%,-0.1932%
2023-11-23,756551.28,-24.3449%,0.1822%
2023-11-24,750054.74,-24.9945%,-0.8587%
2023-11-27,745021.74,-25.4978%,-0.6710%
2023-11-28,745998.74,-25.4001%,0.1311%
2023-11-29,736643.56,-26.3356%,-1.2540%
2023-11-30,733740.56,-26.6259%,-0.3941%
2023-12-01,738061.51,-26.1938%,0.5889%
2023-12-04,734900.51,-26.5099%,-0.4283%
2023-12-05,722208.98,-27.7791%,-1.7270%
2023-12-06,723198.15,-27.6802%,0.1370%
2023-12-07,719276.24,-28.0724%,-0.5423%
2023-12-08,718459.24,-28.1541%,-0.1136%
2023-12-11,721629.24,-27.8371%,0.4412%
2023-12-12,719267.24,-28.0733%,-0.3273%
2023-12-13,707790.24,-29.2210%,-1.5957%
2023-12-14,706561.66,-29.3438%,-0.1736%
2023-12-15,705881.41,-29.4119%,-0.0963%
2023-12-18,700794.41,-29.9206%,-0.7207%
2023-12-19,703710.41,-29.6290%,0.4161%
2023-12-20,702810.09,-29.7190%,-0.1279%
2023-12-21,702765.22,-29.7235%,-0.0064%
2023-12-22,698270.88,-30.1729%,-0.6395%
2023-12-25,697590.88,-30.2409%,-0.0974%
2023-12-26,686394.69,-31.3605%,-1.6050%
2023-12-27,688168.43,-31.1832%,0.2584%
2023-12-28,696152.29,-30.3848%,1.1602%
2023-12-29,698328.24,-30.1672%,0.3126%
2024-01-02,697026.24,-30.2974%,-0.1864%
2024-01-03,693933.24,-30.6067%,-0.4437%
2024-01-04,693547.24,-30.6453%,-0.0556%
2024-01-05,688616.25,-31.1384%,-0.7110%
2024-01-08,681264.64,-31.8735%,-1.0676%
2024-01-09,682590.64,-31.7409%,0.1946%
2024-01-10,679479.64,-32.0520%,-0.4558%
2024-01-11,680448.64,-31.9551%,0.1426%
2024-01-12,679020.64,-32.0979%,-0.2099%
2024-01-15,676410.92,-32.3589%,-0.3843%
2024-01-16,674115.92,-32.5884%,-0.3393%
2024-01-17,673406.87,-32.6593%,-0.1052%
2024-01-18,673406.87,-32.6593%,0.0000%
2024-01-19,678777.22,-32.1223%,0.7975%
2024-01-22,675825.22,-32.4175%,-0.4349%
2024-01-23,678273.22,-32.1727%,0.3622%
2024-01-24,678839.87,-32.1160%,0.0835%
2024-01-25,693577.78,-30.6422%,2.1710%
2024-01-26,685016.78,-31.4983%,-1.2343%
2024-01-29,673377.78,-32.6622%,-1.6991%
2024-01-30,663206.34,-33.6794%,-1.5105%
2024-01-31,649354.57,-35.0645%,-2.0886%
2024-02-01,648170.31,-35.1830%,-0.1824%
2024-02-02,625645.56,-37.4354%,-3.4751%
2024-02-05,605992.26,-39.4008%,-3.1413%
2024-02-06,639168.28,-36.0832%,5.4747%
2024-02-07,639910.51,-36.0089%,0.1161%
2024-02-08,646709.05,-35.3291%,1.0624%
2024-02-19,652245.05,-34.7755%,0.8560%
2024-02-20,654040.07,-34.5960%,0.2752%
2024-02-21,659415.07,-34.0585%,0.8218%
2024-02-22,661675.07,-33.8325%,0.3427%
2024-02-23,662295.07,-33.7705%,0.0937%
2024-02-26,664676.07,-33.5324%,0.3595%
2024-02-27,664937.97,-33.5062%,0.0394%
2024-02-28,661588.97,-33.8411%,-0.5037%
2024-02-29,664087.97,-33.5912%,0.3777%
2024-03-01,665005.97,-33.4994%,0.1382%
2024-03-04,665644.43,-33.4356%,0.0960%
2024-03-05,665644.43,-33.4356%,0.0000%
2024-03-06,665644.43,-33.4356%,0.0000%
2024-03-07,665644.43,-33.4356%,0.0000%
2024-03-08,665644.43,-33.4356%,0.0000%
2024-03-11,665644.43,-33.4356%,0.0000%
2024-03-12,665644.43,-33.4356%,0.0000%
2024-03-13,665644.43,-33.4356%,0.0000%
2024-03-14,665644.43,-33.4356%,0.0000%
2024-03-15,665644.43,-33.4356%,0.0000%
2024-03-18,665644.43,-33.4356%,0.0000%
2024-03-19,665644.43,-33.4356%,0.0000%
2024-03-20,665644.43,-33.4356%,0.0000%
2024-03-21,665644.43,-33.4356%,0.0000%
2024-03-22,665644.43,-33.4356%,0.0000%
2024-03-25,665644.43,-33.4356%,0.0000%
2024-03-26,665644.43,-33.4356%,0.0000%
2024-03-27,665644.43,-33.4356%,0.0000%
2024-03-28,665644.43,-33.4356%,0.0000%
2024-03-29,680497.15,-31.9503%,2.2313%
2024-04-01,701877.15,-29.8123%,3.1418%
2024-04-02,692565.15,-30.7435%,-1.3267%
2024-04-03,691039.15,-30.8961%,-0.2203%
2024-04-08,687987.15,-31.2013%,-0.4417%
2024-04-09,688859.15,-31.1141%,0.1267%
2024-04-10,686788.15,-31.3212%,-0.3006%
