日期,总资产(元),累计收益率,每日收益率
2022-04-25,923440.35,-7.6560%,-1.5930%
2022-04-26,924043.66,-7.5956%,0.0653%
2022-04-27,924043.66,-7.5956%,0.0000%
2022-04-28,924043.66,-7.5956%,0.0000%
2022-04-29,924043.66,-7.5956%,0.0000%
2022-05-05,924043.66,-7.5956%,0.0000%
2022-05-06,924043.66,-7.5956%,0.0000%
2022-05-09,924043.66,-7.5956%,0.0000%
2022-05-10,924043.66,-7.5956%,0.0000%
2022-05-11,924043.66,-7.5956%,0.0000%
2022-05-12,928037.52,-7.1962%,0.4322%
2022-05-13,946159.52,-5.3840%,1.9527%
2022-05-16,942827.52,-5.7172%,-0.3522%
2022-05-17,960235.52,-3.9764%,1.8464%
2022-05-18,959011.52,-4.0988%,-0.1275%
2022-05-19,962513.52,-3.7486%,0.3652%
2022-05-20,966151.52,-3.3848%,0.3780%
2022-05-23,974651.52,-2.5348%,0.8798%
2022-05-24,958535.52,-4.1464%,-1.6535%
2022-05-25,965573.52,-3.4426%,0.7342%
2022-05-26,964927.52,-3.5072%,-0.0669%
2022-05-27,967477.52,-3.2522%,0.2643%
2022-05-30,977949.52,-2.2050%,1.0824%
2022-05-31,975433.52,-2.4566%,-0.2573%
2022-06-01,976538.61,-2.3461%,0.1133%
2022-06-02,976936.61,-2.3063%,0.0408%
2022-06-06,1002488.93,0.2489%,2.6156%
2022-06-07,994208.93,-0.5791%,-0.8259%
2022-06-08,1015197.37,1.5197%,2.1111%
2022-06-09,996121.37,-0.3879%,-1.8790%
2022-06-10,1031875.51,3.1876%,3.5893%
2022-06-13,1016630.51,1.6631%,-1.4774%
2022-06-14,1008508.51,0.8509%,-0.7989%
2022-06-15,1008848.52,0.8849%,0.0337%
2022-06-16,1008945.52,0.8946%,0.0096%
2022-06-17,1019389.52,1.9390%,1.0351%
2022-06-20,1029264.52,2.9265%,0.9687%
2022-06-21,1028549.52,2.8550%,-0.0695%
2022-06-22,1017786.52,1.7787%,-1.0464%
2022-06-23,1042182.52,4.2183%,2.3970%
2022-06-24,1051618.52,5.1619%,0.9054%
2022-06-27,1063927.52,6.3928%,1.1705%
2022-06-28,1074276.52,7.4277%,0.9727%
2022-06-29,1041027.52,4.1028%,-3.0950%
2022-06-30,1062230.52,6.2231%,2.0367%
2022-07-01,1055391.52,5.5392%,-0.6438%
2022-07-04,1065368.52,6.5369%,0.9453%
2022-07-05,1059600.52,5.9601%,-0.5414%
2022-07-06,1051934.52,5.1935%,-0.7235%
2022-07-07,1062028.80,6.2029%,0.9596%
2022-07-08,1049507.42,4.9507%,-1.1790%
2022-07-11,1023686.42,2.3686%,-2.4603%
2022-07-12,1000884.97,0.0885%,-2.2274%
2022-07-13,1005122.99,0.5123%,0.4234%
2022-07-14,1002083.99,0.2084%,-0.3024%
2022-07-15,999452.99,-0.0547%,-0.2626%
2022-07-18,992973.79,-0.7026%,-0.6483%
2022-07-19,992149.79,-0.7850%,-0.0830%
2022-07-20,992760.33,-0.7240%,0.0615%
2022-07-21,989868.33,-1.0132%,-0.2913%
2022-07-22,988920.33,-1.1080%,-0.0958%
2022-07-25,989375.34,-1.0625%,0.0460%
2022-07-26,989375.34,-1.0625%,0.0000%
2022-07-27,989375.34,-1.0625%,0.0000%
2022-07-28,989375.34,-1.0625%,0.0000%
2022-07-29,989375.34,-1.0625%,0.0000%
2022-08-01,989375.34,-1.0625%,0.0000%
2022-08-02,989375.34,-1.0625%,0.0000%
2022-08-03,989375.34,-1.0625%,0.0000%
2022-08-04,989375.34,-1.0625%,0.0000%
2022-08-05,989375.34,-1.0625%,0.0000%
2022-08-08,986827.30,-1.3173%,-0.2575%
2022-08-09,987715.30,-1.2285%,0.0900%
2022-08-10,992707.30,-0.7293%,0.5054%
2022-08-11,994555.30,-0.5445%,0.1862%
2022-08-12,987907.30,-1.2093%,-0.6684%
2022-08-15,989071.30,-1.0929%,0.1178%
2022-08-16,977047.30,-2.2953%,-1.2157%
2022-08-17,978115.30,-2.1885%,0.1093%
2022-08-18,977285.75,-2.2714%,-0.0848%
2022-08-19,964292.75,-3.5707%,-1.3295%
2022-08-22,973555.75,-2.6444%,0.9606%
2022-08-23,970308.10,-2.9692%,-0.3336%
2022-08-24,958523.12,-4.1477%,-1.2146%
2022-08-25,964949.12,-3.5051%,0.6704%
2022-08-26,954638.12,-4.5362%,-1.0686%
2022-08-29,956930.12,-4.3070%,0.2401%
2022-08-30,947205.69,-5.2794%,-1.0162%
2022-08-31,945999.69,-5.4000%,-0.1273%
2022-09-01,947444.30,-5.2556%,0.1527%
2022-09-02,943152.30,-5.6848%,-0.4530%
2022-09-05,955596.30,-4.4404%,1.3194%
2022-09-06,953086.30,-4.6914%,-0.2627%
2022-09-07,947851.30,-5.2149%,-0.5493%
2022-09-08,946230.30,-5.3770%,-0.1710%
2022-09-09,963186.30,-3.6814%,1.7920%
2022-09-13,970189.30,-2.9811%,0.7271%
2022-09-14,964557.79,-3.5442%,-0.5805%
2022-09-15,976103.79,-2.3896%,1.1970%
2022-09-16,951176.79,-4.8823%,-2.5537%
2022-09-19,956762.79,-4.3237%,0.5873%
2022-09-20,946850.79,-5.3149%,-1.0360%
2022-09-21,941622.79,-5.8377%,-0.5521%
2022-09-22,940300.79,-5.9699%,-0.1404%
2022-09-23,935540.32,-6.4460%,-0.5063%
2022-09-26,929212.32,-7.0788%,-0.6764%
2022-09-27,935199.50,-6.4800%,0.6443%
2022-09-28,933489.34,-6.6511%,-0.1829%
2022-09-29,935735.01,-6.4265%,0.2406%
2022-09-30,934745.01,-6.5255%,-0.1058%
2022-10-10,911772.01,-8.8228%,-2.4577%
2022-10-11,909225.50,-9.0774%,-0.2793%
2022-10-12,909225.50,-9.0774%,0.0000%
2022-10-13,909225.50,-9.0774%,0.0000%
2022-10-14,909225.50,-9.0774%,0.0000%
2022-10-17,900637.72,-9.9362%,-0.9445%
2022-10-18,901789.72,-9.8210%,0.1279%
2022-10-19,899045.72,-10.0954%,-0.3043%
2022-10-20,901373.72,-9.8626%,0.2589%
2022-10-21,901877.72,-9.8122%,0.0559%
2022-10-24,896397.72,-10.3602%,-0.6076%
2022-10-25,887613.72,-11.2386%,-0.9799%
2022-10-26,897437.72,-10.2562%,1.1068%
2022-10-27,898237.72,-10.1762%,0.0891%
2022-10-28,894645.72,-10.5354%,-0.3999%
2022-10-31,896989.72,-10.3010%,0.2620%
2022-11-01,897309.72,-10.2690%,0.0357%
2022-11-02,897765.72,-10.2234%,0.0508%
2022-11-03,894981.72,-10.5018%,-0.3101%
2022-11-04,891717.72,-10.8282%,-0.3647%
2022-11-07,892509.08,-10.7491%,0.0887%
2022-11-08,888875.08,-11.1125%,-0.4072%
2022-11-09,877649.08,-12.2351%,-1.2629%
2022-11-10,868357.57,-13.1642%,-1.0587%
2022-11-11,874321.57,-12.5678%,0.6868%
2022-11-14,870814.57,-12.9185%,-0.4011%
2022-11-15,877513.89,-12.2486%,0.7693%
2022-11-16,873358.89,-12.6641%,-0.4735%
2022-11-17,863248.89,-13.6751%,-1.1576%
2022-11-18,858079.89,-14.1920%,-0.5988%
2022-11-21,852193.89,-14.7806%,-0.6860%
2022-11-22,857305.89,-14.2694%,0.5999%
2022-11-23,854112.66,-14.5887%,-0.3725%
2022-11-24,854238.66,-14.5761%,0.0148%
2022-11-25,864468.66,-13.5531%,1.1976%
2022-11-28,850572.66,-14.9427%,-1.6075%
2022-11-29,887346.66,-11.2653%,4.3234%
2022-11-30,889703.38,-11.0297%,0.2656%
2022-12-01,892691.38,-10.7309%,0.3358%
2022-12-02,885902.99,-11.4097%,-0.7604%
2022-12-05,916860.65,-8.3139%,3.4945%
2022-12-06,926219.65,-7.3780%,1.0208%
2022-12-07,919161.65,-8.0838%,-0.7620%
2022-12-08,921460.79,-7.8539%,0.2501%
2022-12-09,944409.79,-5.5590%,2.4905%
2022-12-12,926777.79,-7.3222%,-1.8670%
2022-12-13,933343.79,-6.6656%,0.7085%
2022-12-14,946255.79,-5.3744%,1.3834%
2022-12-15,940827.79,-5.9172%,-0.5736%
2022-12-16,949139.79,-5.0860%,0.8835%
2022-12-19,936161.79,-6.3838%,-1.3673%
2022-12-20,912173.79,-8.7826%,-2.5624%
2022-12-21,917981.54,-8.2018%,0.6367%
2022-12-22,928274.54,-7.1725%,1.1213%
2022-12-23,929907.54,-7.0092%,0.1759%
2022-12-26,921385.24,-7.8615%,-0.9165%
2022-12-27,930145.24,-6.9855%,0.9507%
2022-12-28,935308.24,-6.4692%,0.5551%
2022-12-29,930651.24,-6.9349%,-0.4979%
2022-12-30,933811.24,-6.6189%,0.3395%
2023-01-03,932957.24,-6.7043%,-0.0915%
2023-01-04,940401.24,-5.9599%,0.7979%
2023-01-05,956181.39,-4.3819%,1.6780%
2023-01-06,957828.39,-4.2172%,0.1722%
2023-01-09,972373.39,-2.7627%,1.5185%
2023-01-10,964808.39,-3.5192%,-0.7780%
2023-01-11,969620.72,-3.0379%,0.4988%
2023-01-12,970289.72,-2.9710%,0.0690%
2023-01-13,992723.15,-0.7277%,2.3120%
2023-01-16,1010998.15,1.0998%,1.8409%
2023-01-17,1006646.15,0.6646%,-0.4305%
2023-01-18,1003378.20,0.3378%,-0.3246%
2023-01-19,1002898.20,0.2898%,-0.0478%
2023-01-20,1006961.20,0.6961%,0.4051%
2023-01-30,1027083.20,2.7083%,1.9983%
2023-01-31,1006494.20,0.6494%,-2.0046%
2023-02-01,1007143.98,0.7144%,0.0646%
2023-02-02,1001826.98,0.1827%,-0.5279%
2023-02-03,986391.98,-1.3608%,-1.5407%
2023-02-06,968268.24,-3.1732%,-1.8374%
2023-02-07,967952.49,-3.2048%,-0.0326%
2023-02-08,967010.49,-3.2990%,-0.0973%
2023-02-09,968939.49,-3.1061%,0.1995%
2023-02-10,966557.49,-3.3443%,-0.2458%
2023-02-13,968680.43,-3.1320%,0.2196%
2023-02-14,966890.43,-3.3110%,-0.1848%
2023-02-15,967051.43,-3.2949%,0.0167%
2023-02-16,965793.43,-3.4207%,-0.1301%
2023-02-17,960991.43,-3.9009%,-0.4972%
2023-02-20,959904.66,-4.0095%,-0.1131%
2023-02-21,959904.66,-4.0095%,0.0000%
2023-02-22,959904.66,-4.0095%,0.0000%
2023-02-23,959904.66,-4.0095%,0.0000%
2023-02-24,959904.66,-4.0095%,0.0000%
2023-02-27,959904.66,-4.0095%,0.0000%
2023-02-28,959904.66,-4.0095%,0.0000%
2023-03-01,959904.66,-4.0095%,0.0000%
2023-03-02,959904.66,-4.0095%,0.0000%
2023-03-03,959904.66,-4.0095%,0.0000%
2023-03-06,959904.66,-4.0095%,0.0000%
2023-03-07,959904.66,-4.0095%,0.0000%
2023-03-08,956186.31,-4.3814%,-0.3874%
2023-03-09,957159.31,-4.2841%,0.1018%
2023-03-10,951182.31,-4.8818%,-0.6245%
2023-03-13,963692.31,-3.6308%,1.3152%
2023-03-14,959661.31,-4.0339%,-0.4183%
2023-03-15,953668.32,-4.6332%,-0.6245%
2023-03-16,939218.32,-6.0782%,-1.5152%
2023-03-17,948583.32,-5.1417%,0.9971%
2023-03-20,957057.32,-4.2943%,0.8933%
2023-03-21,950547.32,-4.9453%,-0.6802%
2023-03-22,951097.32,-4.8903%,0.0579%
2023-03-23,958744.32,-4.1256%,0.8040%
2023-03-24,946956.32,-5.3044%,-1.2295%
2023-03-27,924494.32,-7.5506%,-2.3720%
2023-03-28,922300.19,-7.7700%,-0.2373%
2023-03-29,922300.19,-7.7700%,0.0000%
2023-03-30,922300.19,-7.7700%,0.0000%
2023-03-31,922300.19,-7.7700%,0.0000%
2023-04-03,922300.19,-7.7700%,0.0000%
2023-04-04,922300.19,-7.7700%,0.0000%
2023-04-06,944882.57,-5.5117%,2.4485%
2023-04-07,949926.57,-5.0073%,0.5338%
2023-04-10,937446.57,-6.2553%,-1.3138%
2023-04-11,933299.57,-6.6700%,-0.4424%
2023-04-12,934066.57,-6.5933%,0.0822%
2023-04-13,924264.57,-7.5735%,-1.0494%
2023-04-14,951798.57,-4.8201%,2.9790%
2023-04-17,965565.57,-3.4434%,1.4464%
2023-04-18,965779.95,-3.4220%,0.0222%
2023-04-19,967712.08,-3.2288%,0.2001%
2023-04-20,987494.16,-1.2506%,2.0442%
2023-04-21,958909.16,-4.1091%,-2.8947%
2023-04-24,948848.16,-5.1152%,-1.0492%
2023-04-25,945393.42,-5.4607%,-0.3641%
2023-04-26,946979.54,-5.3020%,0.1678%
2023-04-27,947963.70,-5.2036%,0.1039%
2023-04-28,946699.49,-5.3301%,-0.1334%
2023-05-04,936573.49,-6.3427%,-1.0696%
2023-05-05,937978.49,-6.2022%,0.1500%
2023-05-08,932020.53,-6.7979%,-0.6352%
2023-05-09,922408.30,-7.7592%,-1.0313%
2023-05-10,922757.30,-7.7243%,0.0378%
2023-05-11,927766.30,-7.2234%,0.5428%
2023-05-12,917980.23,-8.2020%,-1.0548%
2023-05-15,928555.23,-7.1445%,1.1520%
2023-05-16,929011.23,-7.0989%,0.0491%
2023-05-17,921789.23,-7.8211%,-0.7774%
2023-05-18,914987.23,-8.5013%,-0.7379%
2023-05-19,910760.23,-8.9240%,-0.4620%
2023-05-22,915097.23,-8.4903%,0.4762%
2023-05-23,904956.23,-9.5044%,-1.1082%
2023-05-24,901233.10,-9.8767%,-0.4114%
2023-05-25,896104.17,-10.3896%,-0.5691%
2023-05-26,890912.75,-10.9087%,-0.5793%
2023-05-29,892117.71,-10.7882%,0.1353%
2023-05-30,892117.71,-10.7882%,0.0000%
2023-05-31,892117.71,-10.7882%,0.0000%
2023-06-01,892117.71,-10.7882%,0.0000%
2023-06-02,892117.71,-10.7882%,0.0000%
2023-06-05,892117.71,-10.7882%,0.0000%
2023-06-06,888278.32,-11.1722%,-0.4304%
2023-06-07,887057.32,-11.2943%,-0.1375%
2023-06-08,882085.32,-11.7915%,-0.5605%
2023-06-09,886232.32,-11.3768%,0.4701%
2023-06-12,893404.32,-10.6596%,0.8093%
2023-06-13,897232.32,-10.2768%,0.4285%
2023-06-14,894064.32,-10.5936%,-0.3531%
2023-06-15,894757.32,-10.5243%,0.0775%
2023-06-16,895653.30,-10.4347%,0.1001%
2023-06-19,885181.30,-11.4819%,-1.1692%
2023-06-20,877945.30,-12.2055%,-0.8175%
2023-06-21,862420.30,-13.7580%,-1.7683%
2023-06-26,855564.62,-14.4435%,-0.7949%
2023-06-27,853590.62,-14.6409%,-0.2307%
2023-06-28,853716.62,-14.6283%,0.0148%
2023-06-29,850545.62,-14.9454%,-0.3714%
2023-06-30,848865.02,-15.1135%,-0.1976%
2023-07-03,848865.02,-15.1135%,0.0000%
2023-07-04,848391.70,-15.1608%,-0.0558%
2023-07-05,851581.70,-14.8418%,0.3760%
2023-07-06,849161.70,-15.0838%,-0.2842%
2023-07-07,849931.70,-15.0068%,0.0907%
2023-07-10,849161.70,-15.0838%,-0.0906%
2023-07-11,847841.70,-15.2158%,-0.1554%
2023-07-12,846851.70,-15.3148%,-0.1168%
2023-07-13,849711.70,-15.0288%,0.3377%
2023-07-14,851691.70,-14.8308%,0.2330%
2023-07-17,839591.70,-16.0408%,-1.4207%
2023-07-18,839771.03,-16.0229%,0.0214%
2023-07-19,839771.03,-16.0229%,0.0000%
2023-07-20,839771.03,-16.0229%,0.0000%
2023-07-21,839771.03,-16.0229%,0.0000%
2023-07-24,841460.16,-15.8540%,0.2011%
2023-07-25,847200.16,-15.2800%,0.6821%
2023-07-26,846633.52,-15.3366%,-0.0669%
2023-07-27,851522.52,-14.8477%,0.5775%
2023-07-28,875835.52,-12.4164%,2.8552%
2023-07-31,875558.01,-12.4442%,-0.0317%
2023-08-01,869058.00,-13.0942%,-0.7424%
2023-08-02,859346.00,-14.0654%,-1.1175%
2023-08-03,867908.00,-13.2092%,0.9963%
2023-08-04,870878.00,-12.9122%,0.3422%
2023-08-07,866000.00,-13.4000%,-0.5601%
2023-08-08,862186.00,-13.7814%,-0.4404%
2023-08-09,861443.00,-13.8557%,-0.0862%
2023-08-10,860465.00,-13.9535%,-0.1135%
2023-08-11,839598.00,-16.0402%,-2.4251%
2023-08-14,826043.56,-17.3956%,-1.6144%
2023-08-15,825938.62,-17.4061%,-0.0127%
2023-08-16,825938.62,-17.4061%,0.0000%
2023-08-17,825938.62,-17.4061%,0.0000%
2023-08-18,825938.62,-17.4061%,0.0000%
2023-08-21,825938.62,-17.4061%,0.0000%
2023-08-22,825938.62,-17.4061%,0.0000%
2023-08-23,825938.62,-17.4061%,0.0000%
2023-08-24,825938.62,-17.4061%,0.0000%
2023-08-25,825938.62,-17.4061%,0.0000%
2023-08-28,825938.62,-17.4061%,0.0000%
2023-08-29,825938.62,-17.4061%,0.0000%
2023-08-30,825938.62,-17.4061%,0.0000%
2023-08-31,825938.62,-17.4061%,0.0000%
2023-09-01,825938.62,-17.4061%,0.0000%
2023-09-04,825938.62,-17.4061%,0.0000%
2023-09-05,829080.28,-17.0920%,0.3804%
2023-09-06,828256.28,-17.1744%,-0.0994%
2023-09-07,829389.28,-17.0611%,0.1368%
2023-09-08,825784.28,-17.4216%,-0.4347%
2023-09-11,829389.28,-17.0611%,0.4366%
2023-09-12,829595.28,-17.0405%,0.0248%
2023-09-13,834230.28,-16.5770%,0.5587%
2023-09-14,843397.28,-15.6603%,1.0989%
2023-09-15,843603.28,-15.6397%,0.0244%
2023-09-18,844221.28,-15.5779%,0.0733%
2023-09-19,845766.28,-15.4234%,0.1830%
2023-09-20,846693.28,-15.3307%,0.1096%
2023-09-21,843500.28,-15.6500%,-0.3771%
2023-09-22,844427.28,-15.5573%,0.1099%
2023-09-25,845457.28,-15.4543%,0.1220%
2023-09-26,843500.28,-15.6500%,-0.2315%
2023-09-27,840410.28,-15.9590%,-0.3663%
2023-09-28,843912.28,-15.6088%,0.4167%
2023-10-09,847517.28,-15.2483%,0.4272%
2023-10-10,842470.28,-15.7530%,-0.5955%
2023-10-11,840410.28,-15.9590%,-0.2445%
2023-10-12,835643.04,-16.4357%,-0.5673%
2023-10-13,831128.04,-16.8872%,-0.5403%
2023-10-16,824418.04,-17.5582%,-0.8073%
2023-10-17,826979.44,-17.3021%,0.3107%
2023-10-18,827082.44,-17.2918%,0.0125%
2023-10-19,820387.44,-17.9613%,-0.8095%
2023-10-20,818636.44,-18.1364%,-0.2134%
2023-10-23,820181.44,-17.9819%,0.1887%
2023-10-24,816679.44,-18.3321%,-0.4270%
2023-10-25,814310.44,-18.5690%,-0.2901%
2023-10-26,816267.44,-18.3733%,0.2403%
2023-10-27,814207.44,-18.5793%,-0.2524%
2023-10-30,807615.44,-19.2385%,-0.8096%
2023-10-31,804786.40,-19.5214%,-0.3503%
2023-11-01,800428.40,-19.9572%,-0.5415%
2023-11-02,797245.84,-20.2754%,-0.3976%
2023-11-03,802369.84,-19.7630%,0.6427%
2023-11-06,805329.84,-19.4670%,0.3689%
2023-11-07,801602.84,-19.8397%,-0.4628%
2023-11-08,806004.84,-19.3995%,0.5491%
2023-11-09,802306.84,-19.7693%,-0.4588%
2023-11-10,801052.84,-19.8947%,-0.1563%
2023-11-13,798204.84,-20.1795%,-0.3555%
2023-11-14,801200.79,-19.8799%,0.3753%
2023-11-15,802424.79,-19.7575%,0.1528%
2023-11-16,796975.79,-20.3024%,-0.6791%
2023-11-17,794106.72,-20.5893%,-0.3600%
2023-11-20,795506.72,-20.4493%,0.1763%
2023-11-21,795296.72,-20.4703%,-0.0264%
2023-11-22,795289.72,-20.4710%,-0.0009%
2023-11-23,794897.72,-20.5102%,-0.0493%
2023-11-24,795506.72,-20.4493%,0.0766%
2023-11-27,794155.72,-20.5844%,-0.1698%
2023-11-28,796472.72,-20.3527%,0.2918%
2023-11-29,797662.72,-20.2337%,0.1494%
2023-11-30,800875.72,-19.9124%,0.4028%
2023-12-01,800062.15,-19.9938%,-0.1016%
2023-12-04,803852.15,-19.6148%,0.4737%
2023-12-05,797593.15,-20.2407%,-0.7786%
2023-12-06,791044.15,-20.8956%,-0.8211%
2023-12-07,788606.15,-21.1394%,-0.3082%
2023-12-08,797775.15,-20.2225%,1.1627%
2023-12-11,802513.15,-19.7487%,0.5939%
2023-12-12,803651.15,-19.6349%,0.1418%
2023-12-13,800478.15,-19.9522%,-0.3948%
2023-12-14,797834.15,-20.2166%,-0.3303%
2023-12-15,794502.15,-20.5498%,-0.4176%
2023-12-18,792583.17,-20.7417%,-0.2415%
2023-12-19,791260.17,-20.8740%,-0.1669%
2023-12-20,792149.17,-20.7851%,0.1124%
2023-12-21,792121.17,-20.7879%,-0.0035%
2023-12-22,791078.17,-20.8922%,-0.1317%
2023-12-25,789867.17,-21.0133%,-0.1531%
2023-12-26,787025.17,-21.2975%,-0.3598%
2023-12-27,786629.45,-21.3371%,-0.0503%
2023-12-28,786629.45,-21.3371%,0.0000%
2023-12-29,786167.37,-21.3833%,-0.0587%
2024-01-02,780967.37,-21.9033%,-0.6614%
2024-01-03,781136.37,-21.8864%,0.0216%
2024-01-04,779207.63,-22.0792%,-0.2469%
2024-01-05,777286.63,-22.2713%,-0.2465%
2024-01-08,770372.21,-22.9628%,-0.8896%
2024-01-09,773577.49,-22.6423%,0.4161%
2024-01-10,771789.49,-22.8211%,-0.2311%
2024-01-11,769806.49,-23.0194%,-0.2569%
2024-01-12,772810.49,-22.7190%,0.3902%
2024-01-15,776457.49,-22.3543%,0.4719%
2024-01-16,779661.49,-22.0339%,0.4126%
2024-01-17,779115.49,-22.0885%,-0.0700%
2024-01-18,780606.49,-21.9394%,0.1914%
2024-01-19,774356.57,-22.5643%,-0.8006%
2024-01-22,774905.57,-22.5094%,0.0709%
2024-01-23,777479.57,-22.2520%,0.3322%
2024-01-24,785015.57,-21.4984%,0.9693%
2024-01-25,793129.57,-20.6870%,1.0336%
2024-01-26,795147.79,-20.4852%,0.2545%
2024-01-29,791581.79,-20.8418%,-0.4485%
2024-01-30,781837.79,-21.8162%,-1.2310%
2024-01-31,787908.79,-21.2091%,0.7765%
2024-02-01,780958.79,-21.9041%,-0.8821%
2024-02-02,783767.79,-21.6232%,0.3597%
2024-02-05,794461.79,-20.5538%,1.3644%
2024-02-06,797711.79,-20.2288%,0.4091%
2024-02-07,808375.34,-19.1625%,1.3368%
2024-02-08,804860.22,-19.5140%,-0.4348%
2024-02-19,819035.22,-18.0965%,1.7612%
2024-02-20,816085.22,-18.3915%,-0.3602%
2024-02-21,835562.22,-16.4438%,2.3866%
2024-02-22,846385.22,-15.3615%,1.2953%
2024-02-23,842274.22,-15.7726%,-0.4857%
2024-02-26,823197.22,-17.6803%,-2.2649%
2024-02-27,823820.22,-17.6180%,0.0757%
2024-02-28,821961.28,-17.8039%,-0.2256%
2024-02-29,823397.28,-17.6603%,0.1747%
2024-03-01,821977.85,-17.8022%,-0.1724%
2024-03-04,818859.85,-18.1140%,-0.3793%
2024-03-05,832060.85,-16.7939%,1.6121%
2024-03-06,824878.85,-17.5121%,-0.8632%
2024-03-07,827824.85,-17.2175%,0.3571%
2024-03-08,822859.85,-17.7140%,-0.5998%
2024-03-11,822375.51,-17.7624%,-0.0589%
2024-03-12,822697.11,-17.7303%,0.0391%
2024-03-13,813283.56,-18.6716%,-1.1442%
2024-03-14,811369.56,-18.8630%,-0.2353%
2024-03-15,809969.56,-19.0030%,-0.1725%
2024-03-18,815923.56,-18.4076%,0.7351%
2024-03-19,812432.53,-18.7567%,-0.4279%
2024-03-20,812247.73,-18.7752%,-0.0227%
2024-03-21,812516.73,-18.7483%,0.0331%
2024-03-22,808082.73,-19.1917%,-0.5457%
2024-03-25,805697.73,-19.4302%,-0.2951%
2024-03-26,813274.73,-18.6725%,0.9404%
2024-03-27,806601.81,-19.3398%,-0.8205%
2024-03-28,805022.81,-19.4977%,-0.1958%
2024-03-29,804074.81,-19.5925%,-0.1178%
2024-04-01,809262.56,-19.0737%,0.6452%
2024-04-02,805733.56,-19.4266%,-0.4361%
2024-04-03,803849.42,-19.6151%,-0.2338%
2024-04-08,799464.42,-20.0536%,-0.5455%
2024-04-09,799187.30,-20.0813%,-0.0347%
2024-04-10,797632.30,-20.2368%,-0.1946%
