日期,总资产(元),累计收益率,每日收益率
2025-01-03,1015693.95,1.5694%,0.1574%
2025-01-06,1017448.95,1.7449%,0.1728%
2025-01-07,1016773.95,1.6774%,-0.0663%
2025-01-08,1015927.44,1.5927%,-0.0833%
2025-01-09,1015927.44,1.5927%,0.0000%
2025-01-10,1015927.44,1.5927%,0.0000%
2025-01-13,1015927.44,1.5927%,0.0000%
2025-01-14,1015927.44,1.5927%,0.0000%
2025-01-15,1020559.82,2.0560%,0.4560%
2025-01-16,1023429.82,2.3430%,0.2812%
2025-01-17,1019934.86,1.9935%,-0.3415%
2025-01-20,1015096.86,1.5097%,-0.4743%
2025-01-21,1015410.78,1.5411%,0.0309%
2025-01-22,1002147.78,0.2148%,-1.3062%
2025-01-23,1003130.54,0.3131%,0.0981%
2025-01-24,1002031.54,0.2032%,-0.1096%
2025-01-27,998968.54,-0.1031%,-0.3057%
2025-02-05,994024.12,-0.5976%,-0.4950%
2025-02-06,993867.67,-0.6132%,-0.0157%
2025-02-07,996088.43,-0.3912%,0.2234%
2025-02-10,993721.43,-0.6279%,-0.2376%
2025-02-11,987852.43,-1.2148%,-0.5906%
2025-02-12,1000096.62,0.0097%,1.2395%
2025-02-13,1000614.62,0.0615%,0.0518%
2025-02-14,1011230.62,1.1231%,1.0609%
2025-02-17,1015468.62,1.5469%,0.4191%
2025-02-18,1020210.62,2.0211%,0.4670%
2025-02-19,1036073.62,3.6074%,1.5549%
2025-02-20,1033169.62,3.3170%,-0.2803%
2025-02-21,1038983.62,3.8984%,0.5627%
2025-02-24,1038089.62,3.8090%,-0.0860%
2025-02-25,1028779.38,2.8779%,-0.8969%
2025-02-26,1033197.38,3.3197%,0.4294%
2025-02-27,1031647.38,3.1647%,-0.1500%
2025-02-28,1021005.38,2.1005%,-1.0316%
2025-03-03,1013847.61,1.3848%,-0.7011%
2025-03-04,1004904.88,0.4905%,-0.8821%
2025-03-05,1003434.41,0.3434%,-0.1463%
2025-03-06,1003271.30,0.3271%,-0.0163%
2025-03-07,1007846.30,0.7846%,0.4560%
2025-03-10,1002493.96,0.2494%,-0.5311%
2025-03-11,1006868.96,0.6869%,0.4364%
2025-03-12,1005588.96,0.5589%,-0.1271%
2025-03-13,1007795.96,0.7796%,0.2195%
2025-03-14,1027714.96,2.7715%,1.9765%
2025-03-17,1026427.96,2.6428%,-0.1252%
2025-03-18,1028811.96,2.8812%,0.2323%
2025-03-19,1036744.96,3.6745%,0.7711%
2025-03-20,1023766.89,2.3767%,-1.2518%
2025-03-21,1006271.89,0.6272%,-1.7089%
2025-03-24,1011762.89,1.1763%,0.5457%
2025-03-25,1011836.69,1.1837%,0.0073%
2025-03-26,992996.83,-0.7003%,-1.8619%
2025-03-27,992689.04,-0.7311%,-0.0310%
2025-03-28,992689.04,-0.7311%,0.0000%
2025-03-31,992689.04,-0.7311%,0.0000%
2025-04-01,992689.04,-0.7311%,0.0000%
2025-04-02,992689.04,-0.7311%,0.0000%
2025-04-03,992689.04,-0.7311%,0.0000%
2025-04-07,992689.04,-0.7311%,0.0000%
2025-04-08,992689.04,-0.7311%,0.0000%
2025-04-09,992689.04,-0.7311%,0.0000%
2025-04-10,987031.35,-1.2969%,-0.5699%
2025-04-11,990575.35,-0.9425%,0.3591%
2025-04-14,990575.35,-0.9425%,0.0000%
2025-04-15,987319.35,-1.2681%,-0.3287%
2025-04-16,996791.35,-0.3209%,0.9594%
2025-04-17,994031.35,-0.5969%,-0.2769%
2025-04-18,988223.35,-1.1777%,-0.5843%
2025-04-21,989911.35,-1.0089%,0.1708%
2025-04-22,991051.12,-0.8949%,0.1151%
2025-04-23,987351.12,-1.2649%,-0.3733%
2025-04-24,985839.99,-1.4160%,-0.1530%
2025-04-25,985349.99,-1.4650%,-0.0497%
2025-04-28,983147.99,-1.6852%,-0.2235%
2025-04-29,978120.94,-2.1879%,-0.5113%
2025-04-30,970548.94,-2.9451%,-0.7741%
2025-05-06,973486.27,-2.6514%,0.3026%
2025-05-07,973186.27,-2.6814%,-0.0308%
2025-05-08,970356.88,-2.9643%,-0.2907%
2025-05-09,973440.55,-2.6559%,0.3178%
2025-05-12,979442.55,-2.0557%,0.6166%
2025-05-13,976051.55,-2.3948%,-0.3462%
2025-05-14,983993.38,-1.6007%,0.8137%
2025-05-15,988356.54,-1.1643%,0.4434%
2025-05-16,985421.45,-1.4579%,-0.2970%
2025-05-19,977617.45,-2.2383%,-0.7919%
2025-05-20,983365.45,-1.6635%,0.5880%
2025-05-21,991643.45,-0.8357%,0.8418%
2025-05-22,994530.45,-0.5470%,0.2911%
2025-05-23,992571.04,-0.7429%,-0.1970%
2025-05-26,982963.04,-1.7037%,-0.9680%
2025-05-27,978130.04,-2.1870%,-0.4917%
2025-05-28,977788.04,-2.2212%,-0.0350%
2025-05-29,973491.64,-2.6508%,-0.4394%
2025-05-30,971889.64,-2.8110%,-0.1646%
2025-06-03,969861.46,-3.0139%,-0.2087%
2025-06-04,969240.46,-3.0760%,-0.0640%
2025-06-05,968673.46,-3.1327%,-0.0585%
2025-06-06,968348.55,-3.1651%,-0.0335%
2025-06-09,968348.55,-3.1651%,0.0000%
2025-06-10,968378.82,-3.1621%,0.0031%
2025-06-11,972794.82,-2.7205%,0.4560%
2025-06-12,972242.82,-2.7757%,-0.0567%
2025-06-13,970110.77,-2.9889%,-0.2193%
2025-06-16,973642.77,-2.6357%,0.3641%
2025-06-17,974680.77,-2.5319%,0.1066%
2025-06-18,972946.84,-2.7053%,-0.1779%
2025-06-19,971428.84,-2.8571%,-0.1560%
2025-06-20,973912.84,-2.6087%,0.2557%
2025-06-23,975706.84,-2.4293%,0.1842%
2025-06-24,979156.84,-2.0843%,0.3536%
2025-06-25,988647.91,-1.1352%,0.9693%
2025-06-26,989741.91,-1.0258%,0.1107%
2025-06-27,973746.57,-2.6253%,-1.6161%
2025-06-30,975014.57,-2.4985%,0.1302%
2025-07-01,980582.57,-1.9417%,0.5711%
2025-07-02,983685.53,-1.6314%,0.3164%
2025-07-03,982958.53,-1.7041%,-0.0739%
2025-07-04,989240.53,-1.0759%,0.6391%
2025-07-07,983107.53,-1.6892%,-0.6200%
2025-07-08,983983.53,-1.6016%,0.0891%
2025-07-09,981987.46,-1.8013%,-0.2029%
2025-07-10,986249.55,-1.3750%,0.4340%
2025-07-11,984822.47,-1.5178%,-0.1447%
2025-07-14,983082.47,-1.6918%,-0.1767%
2025-07-15,979508.47,-2.0492%,-0.3636%
2025-07-16,977017.28,-2.2983%,-0.2543%
2025-07-17,976186.11,-2.3814%,-0.0851%
2025-07-18,977896.11,-2.2104%,0.1752%
2025-07-21,980434.11,-1.9566%,0.2595%
2025-07-22,982534.11,-1.7466%,0.2142%
2025-07-23,976093.78,-2.3906%,-0.6555%
2025-07-24,975547.78,-2.4452%,-0.0559%
2025-07-25,973727.98,-2.6272%,-0.1865%
2025-07-28,971275.98,-2.8724%,-0.2518%
2025-07-29,972016.21,-2.7984%,0.0762%
2025-07-30,977300.21,-2.2700%,0.5436%
2025-07-31,959567.21,-4.0433%,-1.8145%
2025-08-01,951393.25,-4.8607%,-0.8518%
2025-08-04,965121.88,-3.4878%,1.4430%
2025-08-05,965069.06,-3.4931%,-0.0055%
2025-08-06,965069.06,-3.4931%,0.0000%
2025-08-07,965069.06,-3.4931%,0.0000%
2025-08-08,965069.06,-3.4931%,0.0000%
2025-08-11,965069.06,-3.4931%,0.0000%
2025-08-12,965069.06,-3.4931%,0.0000%
2025-08-13,965069.06,-3.4931%,0.0000%
2025-08-14,965069.06,-3.4931%,0.0000%
2025-08-15,965069.06,-3.4931%,0.0000%
2025-08-18,977217.53,-2.2782%,1.2588%
2025-08-19,965834.46,-3.4166%,-1.1648%
2025-08-20,974714.12,-2.5286%,0.9194%
2025-08-21,977457.12,-2.2543%,0.2814%
2025-08-22,992825.12,-0.7175%,1.5722%
2025-08-25,1001221.12,0.1221%,0.8457%
2025-08-26,999507.24,-0.0493%,-0.1712%
2025-08-27,978690.24,-2.1310%,-2.0827%
2025-08-28,984328.36,-1.5672%,0.5761%
2025-08-29,998552.66,-0.1447%,1.4451%
2025-09-01,998436.66,-0.1563%,-0.0116%
2025-09-02,997572.66,-0.2427%,-0.0865%
2025-09-03,997697.66,-0.2302%,0.0125%
2025-09-04,984005.66,-1.5994%,-1.3724%
2025-09-05,997732.28,-0.2268%,1.3950%
2025-09-08,997914.28,-0.2086%,0.0182%
2025-09-09,994155.28,-0.5845%,-0.3767%
2025-09-10,991383.28,-0.8617%,-0.2788%
2025-09-11,995940.28,-0.4060%,0.4597%
2025-09-12,997655.28,-0.2345%,0.1722%
2025-09-15,1018445.28,1.8445%,2.0839%
2025-09-16,1017549.28,1.7549%,-0.0880%
2025-09-17,1034125.28,3.4125%,1.6290%
2025-09-18,1027643.00,2.7643%,-0.6268%
2025-09-19,1026203.00,2.6203%,-0.1401%
2025-09-22,1029105.00,2.9105%,0.2828%
2025-09-23,1026485.00,2.6485%,-0.2546%
2025-09-24,1049860.55,4.9861%,2.2772%
2025-09-25,1055402.55,5.5403%,0.5279%
2025-09-26,1046467.55,4.6468%,-0.8466%
2025-09-29,1059596.55,5.9597%,1.2546%
2025-09-30,1060631.55,6.0632%,0.0977%
2025-10-09,1073091.43,7.3091%,1.1748%
2025-10-10,1043343.43,4.3343%,-2.7722%
2025-10-13,1034428.43,3.4428%,-0.8545%
2025-10-14,1027539.34,2.7539%,-0.6660%
2025-10-15,1029034.50,2.9035%,0.1455%
2025-10-16,1032484.50,3.2484%,0.3353%
2025-10-17,1024945.21,2.4945%,-0.7302%
2025-10-20,1025416.21,2.5416%,0.0460%
2025-10-21,1023588.99,2.3589%,-0.1782%
2025-10-22,1024252.99,2.4253%,0.0649%
2025-10-23,1025420.99,2.5421%,0.1140%
2025-10-24,1024462.99,2.4463%,-0.0934%
2025-10-27,1024073.99,2.4074%,-0.0380%
2025-10-28,1024232.99,2.4233%,0.0155%
2025-10-29,1021918.06,2.1918%,-0.2260%
2025-10-30,1024618.06,2.4618%,0.2642%
2025-10-31,1023028.06,2.3028%,-0.1552%
2025-11-03,1025758.06,2.5758%,0.2669%
2025-11-04,1026058.06,2.6058%,0.0292%
2025-11-05,1026238.06,2.6238%,0.0175%
2025-11-06,1027468.06,2.7468%,0.1199%
2025-11-07,1026688.06,2.6688%,-0.0759%
2025-11-10,1027888.06,2.7888%,0.1169%
2025-11-11,1026206.22,2.6206%,-0.1636%
2025-11-12,1026222.22,2.6222%,0.0016%
2025-11-13,1026592.92,2.6593%,0.0361%
2025-11-14,1025214.92,2.5215%,-0.1342%
2025-11-17,1027787.34,2.7787%,0.2509%
2025-11-18,1026449.73,2.6450%,-0.1301%
2025-11-19,1025950.73,2.5951%,-0.0486%
2025-11-20,1013575.46,1.3575%,-1.2062%
2025-11-21,1006898.46,0.6898%,-0.6588%
2025-11-24,1005438.46,0.5438%,-0.1450%
2025-11-25,1004703.46,0.4703%,-0.0731%
2025-11-26,1005153.46,0.5153%,0.0448%
2025-11-27,1003421.39,0.3421%,-0.1723%
2025-11-28,1007551.39,0.7551%,0.4116%
2025-12-01,1020543.39,2.0543%,1.2895%
2025-12-02,1011317.39,1.1317%,-0.9040%
2025-12-03,1009930.27,0.9930%,-0.1372%
2025-12-04,1020595.16,2.0595%,1.0560%
2025-12-05,1021092.16,2.1092%,0.0487%
2025-12-08,1029842.16,2.9842%,0.8569%
2025-12-09,1020928.76,2.0929%,-0.8655%
2025-12-10,1019312.76,1.9313%,-0.1583%
2025-12-11,1018768.76,1.8769%,-0.0534%
2025-12-12,1024885.76,2.4886%,0.6004%
2025-12-15,1025073.76,2.5074%,0.0183%
2025-12-16,1017052.76,1.7053%,-0.7825%
2025-12-17,1019274.11,1.9274%,0.2184%
2025-12-18,1016718.20,1.6718%,-0.2508%
2025-12-19,1017318.20,1.7318%,0.0590%
2025-12-22,1016814.20,1.6814%,-0.0495%
2025-12-23,1019094.20,1.9094%,0.2242%
2025-12-24,1013330.87,1.3331%,-0.5655%
2025-12-25,1013100.87,1.3101%,-0.0227%
2025-12-26,1005936.80,0.5937%,-0.7071%
2025-12-29,999759.80,-0.0240%,-0.6141%
2025-12-30,996645.53,-0.3354%,-0.3115%
2025-12-31,995685.53,-0.4314%,-0.0963%
